"Spectrum I(f) of current at speaker terminals"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"
417.48	-124.834			417.48	-124.834
				417.48	-124.834
		418.945	-102.34	418.945	-114.606
		418.945	-114.606	418.945	-114.606
				418.945	-114.606
		420.41	-103.966	420.41	-117.776
		420.41	-117.776	420.41	-117.776
				420.41	-117.776
				421.875	-109.55
				421.875	-109.55
				421.875	-109.55
		423.34	-110.635	423.34	-124.211
		423.34	-124.211	423.34	-124.211
				423.34	-124.211
		424.805	-103.634	424.805	-107.353
		424.805	-107.353	424.805	-107.353
				424.805	-107.353
		426.27	-105.646	426.27	-114.652
		426.27	-114.652	426.27	-114.652
				426.27	-114.652
		427.734	-113.238	427.734	-117.753
		427.734	-117.753	427.734	-117.753
				427.734	-117.753
429.199	-55.3176			429.199	-112.939
429.199	-112.939			429.199	-112.939
				429.199	-112.939
		430.664	-102.746	430.664	-111.133
		430.664	-111.133	430.664	-111.133
				430.664	-111.133
				432.129	-109.266
				432.129	-109.266
				432.129	-109.266
		433.594	-97.9836	433.594	-115.233
		433.594	-115.233	433.594	-115.233
				433.594	-115.233
		435.059	-99.2396	435.059	-126.888
		435.059	-126.888	435.059	-126.888
				435.059	-126.888
				436.523	-109.154
				436.523	-109.154
				436.523	-109.154
		437.988	-102.347	437.988	-108.756
		437.988	-108.756	437.988	-108.756
				437.988	-108.756
		439.453	-104.544	439.453	-112.573
		439.453	-112.573	439.453	-112.573
				439.453	-112.573
		440.918	-105.563	440.918	-124.843
		440.918	-124.843	440.918	-124.843
				440.918	-124.843
442.383	-55.4144			442.383	-107.029
442.383	-107.029			442.383	-107.029
				442.383	-107.029
		443.848	-97.6757	443.848	-108.378
		443.848	-108.378	443.848	-108.378
				443.848	-108.378
		445.313	-101.109	445.313	-109.451
		445.313	-109.451	445.313	-109.451
				445.313	-109.451
		446.777	-103.625	446.777	-111.866
		446.777	-111.866	446.777	-111.866
				446.777	-111.866
		448.242	-98.4611	448.242	-108.017
		448.242	-108.017	448.242	-108.017
				448.242	-108.017
		449.707	-110.334	449.707	-118.144
		449.707	-118.144	449.707	-118.144
				449.707	-118.144
		451.172	-101.981	451.172	-121.462
		451.172	-121.462	451.172	-121.462
				451.172	-121.462
		452.637	-99.449	452.637	-113.335
		452.637	-113.335	452.637	-113.335
				452.637	-113.335
		454.102	-107.195	454.102	-112.122
		454.102	-112.122	454.102	-112.122
				454.102	-112.122
455.566	-55.4122			455.566	-112.127
455.566	-112.127			455.566	-112.127
				455.566	-112.127
		457.031	-104.558	457.031	-111.535
		457.031	-111.535	457.031	-111.535
				457.031	-111.535
		458.496	-112.305	458.496	-120.552
		458.496	-120.552	458.496	-120.552
				458.496	-120.552
		459.961	-104.435	459.961	-112.29
		459.961	-112.29	459.961	-112.29
				459.961	-112.29
		461.426	-104.31	461.426	-113.429
		461.426	-113.429	461.426	-113.429
				461.426	-113.429
		462.891	-99.225	462.891	-113.837
		462.891	-113.837	462.891	-113.837
				462.891	-113.837
		464.355	-100.14	464.355	-106.228
		464.355	-106.228	464.355	-106.228
				464.355	-106.228
		465.82	-104.637	465.82	-115.827
		465.82	-115.827	465.82	-115.827
				465.82	-115.827
		467.285	-106.174	467.285	-116.974
		467.285	-116.974	467.285	-116.974
				467.285	-116.974
468.75	-55.4303			468.75	-114.57
468.75	-114.57			468.75	-114.57
				468.75	-114.57
		470.215	-106.887	470.215	-112.071
		470.215	-112.071	470.215	-112.071
				470.215	-112.071
		471.68	-107.213	471.68	-114.259
		471.68	-114.259	471.68	-114.259
				471.68	-114.259
		473.145	-110.587	473.145	-113.329
		473.145	-113.329	473.145	-113.329
				473.145	-113.329
				474.609	-108.688
				474.609	-108.688
				474.609	-108.688
		476.074	-101.7	476.074	-119.14
		476.074	-119.14	476.074	-119.14
				476.074	-119.14
		477.539	-102.336	477.539	-109.987
		477.539	-109.987	477.539	-109.987
				477.539	-109.987
		479.004	-103.406	479.004	-112.201
		479.004	-112.201	479.004	-112.201
				479.004	-112.201
				480.469	-115.165
				480.469	-115.165
				480.469	-115.165
481.934	-55.4756			481.934	-116.988
481.934	-116.988			481.934	-116.988
				481.934	-116.988
		483.398	-104.684	483.398	-120.092
		483.398	-120.092	483.398	-120.092
				483.398	-120.092
		484.863	-100.709	484.863	-110.723
		484.863	-110.723	484.863	-110.723
				484.863	-110.723
		486.328	-110.52	486.328	-116.032
		486.328	-116.032	486.328	-116.032
				486.328	-116.032
		487.793	-103.808	487.793	-115.746
		487.793	-115.746	487.793	-115.746
				487.793	-115.746
		489.258	-100.597	489.258	-105.835
		489.258	-105.835	489.258	-105.835
				489.258	-105.835
		490.723	-108.576	490.723	-111.594
		490.723	-111.594	490.723	-111.594
				490.723	-111.594
		492.188	-100.189	492.188	-107.519
		492.188	-107.519	492.188	-107.519
				492.188	-107.519
		493.652	-110.114	493.652	-115.66
		493.652	-115.66	493.652	-115.66
				493.652	-115.66
		495.117	-114.24	495.117	-119.661
		495.117	-119.661	495.117	-119.661
				495.117	-119.661
496.582	-55.5582			496.582	-112.69
496.582	-112.69			496.582	-112.69
				496.582	-112.69
				498.047	-115.004
				498.047	-115.004
				498.047	-115.004
		499.512	-107.411	499.512	-118.957
		499.512	-118.957	499.512	-118.957
				499.512	-118.957
		500.977	-103.441	500.977	-109.537
		500.977	-109.537	500.977	-109.537
				500.977	-109.537
				502.441	-104.301
				502.441	-104.301
				502.441	-104.301
		503.906	-97.1845	503.906	-105.616
		503.906	-105.616	503.906	-105.616
				503.906	-105.616
				505.371	-115.372
				505.371	-115.372
				505.371	-115.372
		506.836	-110.823	506.836	-118.5
		506.836	-118.5	506.836	-118.5
				506.836	-118.5
		508.301	-103.836	508.301	-117.286
		508.301	-117.286	508.301	-117.286
				508.301	-117.286
		509.766	-107.26	509.766	-109.591
		509.766	-109.591	509.766	-109.591
				509.766	-109.591
511.23	-55.538			511.23	-109.706
511.23	-109.706			511.23	-109.706
				511.23	-109.706
		512.695	-110.552	512.695	-116.248
		512.695	-116.248	512.695	-116.248
				512.695	-116.248
		514.16	-110.084	514.16	-112.859
		514.16	-112.859	514.16	-112.859
				514.16	-112.859
		515.625	-104.239	515.625	-112.359
		515.625	-112.359	515.625	-112.359
				515.625	-112.359
				517.09	-114.981
				517.09	-114.981
				517.09	-114.981
		518.555	-101.859	518.555	-107.591
		518.555	-107.591	518.555	-107.591
				518.555	-107.591
		520.02	-107.305	520.02	-124.006
		520.02	-124.006	520.02	-124.006
				520.02	-124.006
		521.484	-108.194	521.484	-113.471
		521.484	-113.471	521.484	-113.471
				521.484	-113.471
				522.949	-113.446
				522.949	-113.446
				522.949	-113.446
		524.414	-98.0668	524.414	-110.465
		524.414	-110.465	524.414	-110.465
				524.414	-110.465
525.879	-55.5983			525.879	-106.159
525.879	-106.159			525.879	-106.159
				525.879	-106.159
		527.344	-103.791	527.344	-112.036
		527.344	-112.036	527.344	-112.036
				527.344	-112.036
		528.809	-101.502	528.809	-118.215
		528.809	-118.215	528.809	-118.215
				528.809	-118.215
				530.273	-115.04
				530.273	-115.04
				530.273	-115.04
				531.738	-111.569
				531.738	-111.569
				531.738	-111.569
		533.203	-99.7167	533.203	-111.955
		533.203	-111.955	533.203	-111.955
				533.203	-111.955
		534.668	-100.006	534.668	-110.456
		534.668	-110.456	534.668	-110.456
				534.668	-110.456
		536.133	-105.791	536.133	-120.219
		536.133	-120.219	536.133	-120.219
				536.133	-120.219
		537.598	-102.276	537.598	-111.404
		537.598	-111.404	537.598	-111.404
				537.598	-111.404
				539.063	-111.117
				539.063	-111.117
				539.063	-111.117
				540.527	-115.687
				540.527	-115.687
				540.527	-115.687
541.992	-55.6741			541.992	-124.607
541.992	-124.607			541.992	-124.607
				541.992	-124.607
		543.457	-105.284	543.457	-117.095
		543.457	-117.095	543.457	-117.095
				543.457	-117.095
		544.922	-106.58	544.922	-110.091
		544.922	-110.091	544.922	-110.091
				544.922	-110.091
		546.387	-103.404	546.387	-109.939
		546.387	-109.939	546.387	-109.939
				546.387	-109.939
		547.852	-104.537	547.852	-114.979
		547.852	-114.979	547.852	-114.979
				547.852	-114.979
		549.316	-111.617	549.316	-115.803
		549.316	-115.803	549.316	-115.803
				549.316	-115.803
		550.781	-106.832	550.781	-126.587
		550.781	-126.587	550.781	-126.587
				550.781	-126.587
		552.246	-106.82	552.246	-116.061
		552.246	-116.061	552.246	-116.061
				552.246	-116.061
		553.711	-106.154	553.711	-113.235
		553.711	-113.235	553.711	-113.235
				553.711	-113.235
		555.176	-105.949	555.176	-111.126
		555.176	-111.126	555.176	-111.126
				555.176	-111.126
		556.641	-103.65	556.641	-121.338
		556.641	-121.338	556.641	-121.338
				556.641	-121.338
558.105	-55.7499			558.105	-117.837
558.105	-117.837			558.105	-117.837
				558.105	-117.837
		559.57	-107.889	559.57	-121.452
		559.57	-121.452	559.57	-121.452
				559.57	-121.452
		561.035	-116.354	561.035	-117.467
		561.035	-117.467	561.035	-117.467
				561.035	-117.467
				562.5	-107.898
				562.5	-107.898
				562.5	-107.898
		563.965	-105.725	563.965	-113.827
		563.965	-113.827	563.965	-113.827
				563.965	-113.827
		565.43	-99.4619	565.43	-109.676
		565.43	-109.676	565.43	-109.676
				565.43	-109.676
		566.895	-108.017	566.895	-110.816
		566.895	-110.816	566.895	-110.816
				566.895	-110.816
		568.359	-103.596	568.359	-108.264
		568.359	-108.264	568.359	-108.264
				568.359	-108.264
		569.824	-108.22	569.824	-112.844
		569.824	-112.844	569.824	-112.844
				569.824	-112.844
		571.289	-104.629	571.289	-116.851
		571.289	-116.851	571.289	-116.851
				571.289	-116.851
		572.754	-103.722	572.754	-117.399
		572.754	-117.399	572.754	-117.399
				572.754	-117.399
574.219	-55.7848			574.219	-114.396
574.219	-114.396			574.219	-114.396
				574.219	-114.396
		575.684	-103.791	575.684	-109.455
		575.684	-109.455	575.684	-109.455
				575.684	-109.455
		577.148	-103.126	577.148	-113.177
		577.148	-113.177	577.148	-113.177
				577.148	-113.177
		578.613	-103.363	578.613	-118.653
		578.613	-118.653	578.613	-118.653
				578.613	-118.653
				580.078	-115.222
				580.078	-115.222
				580.078	-115.222
		581.543	-101.532	581.543	-115.938
		581.543	-115.938	581.543	-115.938
				581.543	-115.938
		583.008	-103.461	583.008	-118.639
		583.008	-118.639	583.008	-118.639
				583.008	-118.639
		584.473	-97.9137	584.473	-113.394
		584.473	-113.394	584.473	-113.394
				584.473	-113.394
				585.938	-111.705
				585.938	-111.705
				585.938	-111.705
		587.402	-103.192	587.402	-114.879
		587.402	-114.879	587.402	-114.879
				587.402	-114.879
		588.867	-102.5	588.867	-119.315
		588.867	-119.315	588.867	-119.315
				588.867	-119.315
590.332	-55.9144			590.332	-104.763
590.332	-104.763			590.332	-104.763
				590.332	-104.763
		591.797	-113.111	591.797	-115.84
		591.797	-115.84	591.797	-115.84
				591.797	-115.84
				593.262	-111.625
				593.262	-111.625
				593.262	-111.625
		594.727	-105.787	594.727	-109.442
		594.727	-109.442	594.727	-109.442
				594.727	-109.442
		596.191	-107.197	596.191	-109.794
		596.191	-109.794	596.191	-109.794
				596.191	-109.794
		597.656	-104.814	597.656	-121.647
		597.656	-121.647	597.656	-121.647
				597.656	-121.647
		599.121	-107.607	599.121	-121.434
		599.121	-121.434	599.121	-121.434
				599.121	-121.434
		600.586	-104.479	600.586	-123.817
		600.586	-123.817	600.586	-123.817
				600.586	-123.817
		602.051	-99.893	602.051	-113.1
		602.051	-113.1	602.051	-113.1
				602.051	-113.1
		603.516	-104.882	603.516	-118.314
		603.516	-118.314	603.516	-118.314
				603.516	-118.314
				604.98	-113.251
				604.98	-113.251
				604.98	-113.251
		606.445	-103.655	606.445	-115.357
		606.445	-115.357	606.445	-115.357
				606.445	-115.357
607.91	-55.8842			607.91	-111.729
607.91	-111.729			607.91	-111.729
				607.91	-111.729
		609.375	-98.771	609.375	-112.425
		609.375	-112.425	609.375	-112.425
				609.375	-112.425
		610.84	-104.6	610.84	-118.564
		610.84	-118.564	610.84	-118.564
				610.84	-118.564
		612.305	-99.032	612.305	-111.592
		612.305	-111.592	612.305	-111.592
				612.305	-111.592
		613.77	-105.423	613.77	-115.494
		613.77	-115.494	613.77	-115.494
				613.77	-115.494
		615.234	-109.619	615.234	-115.607
		615.234	-115.607	615.234	-115.607
				615.234	-115.607
		616.699	-101.884	616.699	-115.257
		616.699	-115.257	616.699	-115.257
				616.699	-115.257
		618.164	-109.27	618.164	-112.879
		618.164	-112.879	618.164	-112.879
				618.164	-112.879
				619.629	-104.18
				619.629	-104.18
				619.629	-104.18
		621.094	-103.954	621.094	-110.9
		621.094	-110.9	621.094	-110.9
				621.094	-110.9
		622.559	-101.832	622.559	-111.643
		622.559	-111.643	622.559	-111.643
				622.559	-111.643
		624.023	-105.71	624.023	-118.884
		624.023	-118.884	624.023	-118.884
				624.023	-118.884
625.488	-55.9607			625.488	-117.185
625.488	-117.185			625.488	-117.185
				625.488	-117.185
		626.953	-117.597	626.953	-123.652
		626.953	-123.652	626.953	-123.652
				626.953	-123.652
		628.418	-108.327	628.418	-114.897
		628.418	-114.897	628.418	-114.897
				628.418	-114.897
		629.883	-98.9516	629.883	-115.273
		629.883	-115.273	629.883	-115.273
				629.883	-115.273
		631.348	-102.314	631.348	-115.279
		631.348	-115.279	631.348	-115.279
				631.348	-115.279
		632.813	-101.262	632.813	-114.559
		632.813	-114.559	632.813	-114.559
				632.813	-114.559
		634.277	-103.475	634.277	-111.423
		634.277	-111.423	634.277	-111.423
				634.277	-111.423
		635.742	-101.08	635.742	-107.903
		635.742	-107.903	635.742	-107.903
				635.742	-107.903
		637.207	-110.661	637.207	-112.342
		637.207	-112.342	637.207	-112.342
				637.207	-112.342
		638.672	-106.508	638.672	-111.033
		638.672	-111.033	638.672	-111.033
				638.672	-111.033
		640.137	-103.732	640.137	-108.724
		640.137	-108.724	640.137	-108.724
				640.137	-108.724
		641.602	-107.226	641.602	-109.019
		641.602	-109.019	641.602	-109.019
				641.602	-109.019
		643.066	-104.234	643.066	-115.566
		643.066	-115.566	643.066	-115.566
				643.066	-115.566
644.531	-56.0282			644.531	-134.397
644.531	-134.397			644.531	-134.397
				644.531	-134.397
		645.996	-107.793	645.996	-118.134
		645.996	-118.134	645.996	-118.134
				645.996	-118.134
				647.461	-117.651
				647.461	-117.651
				647.461	-117.651
		648.926	-112.937	648.926	-122.088
		648.926	-122.088	648.926	-122.088
				648.926	-122.088
		650.391	-110.275	650.391	-113.945
		650.391	-113.945	650.391	-113.945
				650.391	-113.945
		651.855	-107.388	651.855	-112.594
		651.855	-112.594	651.855	-112.594
				651.855	-112.594
		653.32	-108.88	653.32	-110.161
		653.32	-110.161	653.32	-110.161
				653.32	-110.161
		654.785	-110.143	654.785	-116.654
		654.785	-116.654	654.785	-116.654
				654.785	-116.654
		656.25	-103.234	656.25	-113.861
		656.25	-113.861	656.25	-113.861
				656.25	-113.861
		657.715	-103.091	657.715	-111.462
		657.715	-111.462	657.715	-111.462
				657.715	-111.462
		659.18	-105.036	659.18	-110.138
		659.18	-110.138	659.18	-110.138
				659.18	-110.138
		660.645	-104.52	660.645	-112.981
		660.645	-112.981	660.645	-112.981
				660.645	-112.981
		662.109	-106.114	662.109	-112.471
		662.109	-112.471	662.109	-112.471
				662.109	-112.471
663.574	-56.16			663.574	-107.184
663.574	-107.184			663.574	-107.184
				663.574	-107.184
		665.039	-98.3183	665.039	-126.113
		665.039	-126.113	665.039	-126.113
				665.039	-126.113
		666.504	-106.865	666.504	-116.652
		666.504	-116.652	666.504	-116.652
				666.504	-116.652
		667.969	-112.395	667.969	-122.958
		667.969	-122.958	667.969	-122.958
				667.969	-122.958
		669.434	-103.503	669.434	-108.277
		669.434	-108.277	669.434	-108.277
				669.434	-108.277
				670.898	-112.94
				670.898	-112.94
				670.898	-112.94
		672.363	-106.485	672.363	-111.756
		672.363	-111.756	672.363	-111.756
				672.363	-111.756
				673.828	-106.658
				673.828	-106.658
				673.828	-106.658
		675.293	-104.069	675.293	-121.255
		675.293	-121.255	675.293	-121.255
				675.293	-121.255
		676.758	-104.236	676.758	-116.909
		676.758	-116.909	676.758	-116.909
				676.758	-116.909
		678.223	-112.233	678.223	-114.585
		678.223	-114.585	678.223	-114.585
				678.223	-114.585
				679.688	-108.044
				679.688	-108.044
				679.688	-108.044
				681.152	-107.529
				681.152	-107.529
				681.152	-107.529
682.617	-56.1936			682.617	-113.424
682.617	-113.424			682.617	-113.424
				682.617	-113.424
		684.082	-104.195	684.082	-109.545
		684.082	-109.545	684.082	-109.545
				684.082	-109.545
		685.547	-103.033	685.547	-113.26
		685.547	-113.26	685.547	-113.26
				685.547	-113.26
		687.012	-106.277	687.012	-107.752
		687.012	-107.752	687.012	-107.752
				687.012	-107.752
		688.477	-108.94	688.477	-117.876
		688.477	-117.876	688.477	-117.876
				688.477	-117.876
		689.941	-105.33	689.941	-118.879
		689.941	-118.879	689.941	-118.879
				689.941	-118.879
				691.406	-114.469
				691.406	-114.469
				691.406	-114.469
				692.871	-111.459
				692.871	-111.459
				692.871	-111.459
		694.336	-103.392	694.336	-120.24
		694.336	-120.24	694.336	-120.24
				694.336	-120.24
		695.801	-107.231	695.801	-119.275
		695.801	-119.275	695.801	-119.275
				695.801	-119.275
		697.266	-110.445	697.266	-118.423
		697.266	-118.423	697.266	-118.423
				697.266	-118.423
		698.73	-106.115	698.73	-108.967
		698.73	-108.967	698.73	-108.967
				698.73	-108.967
		700.195	-109.838	700.195	-118.632
		700.195	-118.632	700.195	-118.632
				700.195	-118.632
701.66	-56.241			701.66	-114.105
701.66	-114.105			701.66	-114.105
				701.66	-114.105
		703.125	-104.306	703.125	-108.546
		703.125	-108.546	703.125	-108.546
				703.125	-108.546
		704.59	-111.176	704.59	-114.691
		704.59	-114.691	704.59	-114.691
				704.59	-114.691
		706.055	-104.315	706.055	-113.725
		706.055	-113.725	706.055	-113.725
				706.055	-113.725
		707.52	-111.379	707.52	-122.054
		707.52	-122.054	707.52	-122.054
				707.52	-122.054
		708.984	-110.048	708.984	-114.097
		708.984	-114.097	708.984	-114.097
				708.984	-114.097
		710.449	-110.568	710.449	-120.631
		710.449	-120.631	710.449	-120.631
				710.449	-120.631
				711.914	-114.32
				711.914	-114.32
				711.914	-114.32
		713.379	-110.619	713.379	-111.961
		713.379	-111.961	713.379	-111.961
				713.379	-111.961
		714.844	-106.843	714.844	-110.173
		714.844	-110.173	714.844	-110.173
				714.844	-110.173
		716.309	-100.767	716.309	-114.926
		716.309	-114.926	716.309	-114.926
				716.309	-114.926
		717.773	-108.176	717.773	-114.39
		717.773	-114.39	717.773	-114.39
				717.773	-114.39
		719.238	-104.216	719.238	-110.482
		719.238	-110.482	719.238	-110.482
				719.238	-110.482
		720.703	-103.515	720.703	-116.122
		720.703	-116.122	720.703	-116.122
				720.703	-116.122
		722.168	-101.003	722.168	-114.272
		722.168	-114.272	722.168	-114.272
				722.168	-114.272
723.633	-56.348			723.633	-108.619
723.633	-108.619			723.633	-108.619
				723.633	-108.619
				725.098	-108.229
				725.098	-108.229
				725.098	-108.229
		726.563	-107.322	726.563	-113.694
		726.563	-113.694	726.563	-113.694
				726.563	-113.694
		728.027	-100.81	728.027	-113.539
		728.027	-113.539	728.027	-113.539
				728.027	-113.539
		729.492	-103.979	729.492	-109.706
		729.492	-109.706	729.492	-109.706
				729.492	-109.706
		730.957	-97.5169	730.957	-116.373
		730.957	-116.373	730.957	-116.373
				730.957	-116.373
		732.422	-119.607	732.422	-124.109
		732.422	-124.109	732.422	-124.109
				732.422	-124.109
		733.887	-114.564	733.887	-115.624
		733.887	-115.624	733.887	-115.624
				733.887	-115.624
		735.352	-103.073	735.352	-111.217
		735.352	-111.217	735.352	-111.217
				735.352	-111.217
		736.816	-104.487	736.816	-107.157
		736.816	-107.157	736.816	-107.157
				736.816	-107.157
		738.281	-102.903	738.281	-107.672
		738.281	-107.672	738.281	-107.672
				738.281	-107.672
		739.746	-112.4	739.746	-131.894
		739.746	-131.894	739.746	-131.894
				739.746	-131.894
		741.211	-114.018	741.211	-129.022
		741.211	-129.022	741.211	-129.022
				741.211	-129.022
		742.676	-103.593	742.676	-111.143
		742.676	-111.143	742.676	-111.143
				742.676	-111.143
744.141	-56.4076			744.141	-118.556
744.141	-118.556			744.141	-118.556
				744.141	-118.556
		745.605	-103.734	745.605	-122.456
		745.605	-122.456	745.605	-122.456
				745.605	-122.456
		747.07	-103.176	747.07	-111.304
		747.07	-111.304	747.07	-111.304
				747.07	-111.304
		748.535	-107.185	748.535	-113.859
		748.535	-113.859	748.535	-113.859
				748.535	-113.859
				750	-113.097
				750	-113.097
				750	-113.097
		751.465	-109.029	751.465	-117.481
		751.465	-117.481	751.465	-117.481
				751.465	-117.481
		752.93	-106.972	752.93	-113.629
		752.93	-113.629	752.93	-113.629
				752.93	-113.629
		754.395	-103.149	754.395	-111.753
		754.395	-111.753	754.395	-111.753
				754.395	-111.753
		755.859	-111.287	755.859	-117.415
		755.859	-117.415	755.859	-117.415
				755.859	-117.415
		757.324	-104.546	757.324	-107.053
		757.324	-107.053	757.324	-107.053
				757.324	-107.053
		758.789	-101.095	758.789	-115.341
		758.789	-115.341	758.789	-115.341
				758.789	-115.341
		760.254	-112.983	760.254	-116.857
		760.254	-116.857	760.254	-116.857
				760.254	-116.857
		761.719	-100.985	761.719	-110.374
		761.719	-110.374	761.719	-110.374
				761.719	-110.374
		763.184	-105.753	763.184	-117.888
		763.184	-117.888	763.184	-117.888
				763.184	-117.888
		764.648	-108.086	764.648	-119.509
		764.648	-119.509	764.648	-119.509
				764.648	-119.509
766.113	-56.5227			766.113	-107.483
766.113	-107.483			766.113	-107.483
				766.113	-107.483
		767.578	-104.098	767.578	-112.085
		767.578	-112.085	767.578	-112.085
				767.578	-112.085
		769.043	-107.055	769.043	-115.686
		769.043	-115.686	769.043	-115.686
				769.043	-115.686
		770.508	-104.49	770.508	-127.084
		770.508	-127.084	770.508	-127.084
				770.508	-127.084
		771.973	-106.904	771.973	-120.919
		771.973	-120.919	771.973	-120.919
				771.973	-120.919
		773.438	-106.169	773.438	-113.04
		773.438	-113.04	773.438	-113.04
				773.438	-113.04
		774.902	-98.0009	774.902	-119.585
		774.902	-119.585	774.902	-119.585
				774.902	-119.585
				776.367	-107.126
				776.367	-107.126
				776.367	-107.126
		777.832	-105.651	777.832	-116.563
		777.832	-116.563	777.832	-116.563
				777.832	-116.563
		779.297	-102.517	779.297	-107.495
		779.297	-107.495	779.297	-107.495
				779.297	-107.495
				780.762	-114.659
				780.762	-114.659
				780.762	-114.659
		782.227	-101.071	782.227	-117.797
		782.227	-117.797	782.227	-117.797
				782.227	-117.797
		783.691	-100.063	783.691	-115.168
		783.691	-115.168	783.691	-115.168
				783.691	-115.168
				785.156	-105.931
				785.156	-105.931
				785.156	-105.931
				786.621	-106.077
				786.621	-106.077
				786.621	-106.077
788.086	-56.6037			788.086	-113.504
788.086	-113.504			788.086	-113.504
				788.086	-113.504
		789.551	-108.406	789.551	-117.387
		789.551	-117.387	789.551	-117.387
				789.551	-117.387
		791.016	-111.019	791.016	-124.226
		791.016	-124.226	791.016	-124.226
				791.016	-124.226
		792.48	-111.084	792.48	-116.692
		792.48	-116.692	792.48	-116.692
				792.48	-116.692
				793.945	-107.317
				793.945	-107.317
				793.945	-107.317
		795.41	-105.783	795.41	-112.349
		795.41	-112.349	795.41	-112.349
				795.41	-112.349
		796.875	-107.632	796.875	-121.588
		796.875	-121.588	796.875	-121.588
				796.875	-121.588
		798.34	-103.918	798.34	-111.956
		798.34	-111.956	798.34	-111.956
				798.34	-111.956
		799.805	-111.081	799.805	-113.202
		799.805	-113.202	799.805	-113.202
				799.805	-113.202
		801.27	-110.622	801.27	-113.917
		801.27	-113.917	801.27	-113.917
				801.27	-113.917
				802.734	-109.606
				802.734	-109.606
				802.734	-109.606
		804.199	-105.299	804.199	-107.833
		804.199	-107.833	804.199	-107.833
				804.199	-107.833
		805.664	-103.98	805.664	-111.441
		805.664	-111.441	805.664	-111.441
				805.664	-111.441
		807.129	-106.59	807.129	-119.808
		807.129	-119.808	807.129	-119.808
				807.129	-119.808
		808.594	-105.538	808.594	-117.79
		808.594	-117.79	808.594	-117.79
				808.594	-117.79
		810.059	-103.888	810.059	-129.409
		810.059	-129.409	810.059	-129.409
				810.059	-129.409
811.523	-56.6488			811.523	-117.672
811.523	-117.672			811.523	-117.672
				811.523	-117.672
		812.988	-107.599	812.988	-112.354
		812.988	-112.354	812.988	-112.354
				812.988	-112.354
		814.453	-104.57	814.453	-109.808
		814.453	-109.808	814.453	-109.808
				814.453	-109.808
				815.918	-109.836
				815.918	-109.836
				815.918	-109.836
				817.383	-109.953
				817.383	-109.953
				817.383	-109.953
				818.848	-105.857
				818.848	-105.857
				818.848	-105.857
		820.313	-102.704	820.313	-105.408
		820.313	-105.408	820.313	-105.408
				820.313	-105.408
		821.777	-107.061	821.777	-114.225
		821.777	-114.225	821.777	-114.225
				821.777	-114.225
				823.242	-107.923
				823.242	-107.923
				823.242	-107.923
		824.707	-103.576	824.707	-114.531
		824.707	-114.531	824.707	-114.531
				824.707	-114.531
		826.172	-108.546	826.172	-114.405
		826.172	-114.405	826.172	-114.405
				826.172	-114.405
		827.637	-102.631	827.637	-110.598
		827.637	-110.598	827.637	-110.598
				827.637	-110.598
		829.102	-106.116	829.102	-115.484
		829.102	-115.484	829.102	-115.484
				829.102	-115.484
		830.566	-104.903	830.566	-112.94
		830.566	-112.94	830.566	-112.94
				830.566	-112.94
		832.031	-107.355	832.031	-114.127
		832.031	-114.127	832.031	-114.127
				832.031	-114.127
				833.496	-112.476
				833.496	-112.476
				833.496	-112.476
834.961	-56.7268			834.961	-107.621
834.961	-107.621			834.961	-107.621
				834.961	-107.621
		836.426	-106.452	836.426	-108.419
		836.426	-108.419	836.426	-108.419
				836.426	-108.419
		837.891	-102.13	837.891	-110.015
		837.891	-110.015	837.891	-110.015
				837.891	-110.015
				839.355	-112.196
				839.355	-112.196
				839.355	-112.196
		840.82	-105.571	840.82	-111.95
		840.82	-111.95	840.82	-111.95
				840.82	-111.95
		842.285	-102.379	842.285	-118.764
		842.285	-118.764	842.285	-118.764
				842.285	-118.764
				843.75	-107.898
				843.75	-107.898
				843.75	-107.898
		845.215	-108.78	845.215	-110.412
		845.215	-110.412	845.215	-110.412
				845.215	-110.412
		846.68	-103.833	846.68	-107.425
		846.68	-107.425	846.68	-107.425
				846.68	-107.425
		848.145	-107.972	848.145	-111.176
		848.145	-111.176	848.145	-111.176
				848.145	-111.176
		849.609	-101.356	849.609	-117.698
		849.609	-117.698	849.609	-117.698
				849.609	-117.698
		851.074	-110.501	851.074	-114.395
		851.074	-114.395	851.074	-114.395
				851.074	-114.395
		852.539	-107.893	852.539	-109.946
		852.539	-109.946	852.539	-109.946
				852.539	-109.946
		854.004	-118.026	854.004	-121.616
		854.004	-121.616	854.004	-121.616
				854.004	-121.616
				855.469	-109.173
				855.469	-109.173
				855.469	-109.173
				856.934	-107.578
				856.934	-107.578
				856.934	-107.578
		858.398	-104.912	858.398	-116.665
		858.398	-116.665	858.398	-116.665
				858.398	-116.665
859.863	-56.8265			859.863	-118.931
859.863	-118.931			859.863	-118.931
				859.863	-118.931
		861.328	-103.353	861.328	-106.286
		861.328	-106.286	861.328	-106.286
				861.328	-106.286
		862.793	-102.089	862.793	-110.928
		862.793	-110.928	862.793	-110.928
				862.793	-110.928
		864.258	-105.174	864.258	-108.916
		864.258	-108.916	864.258	-108.916
				864.258	-108.916
		865.723	-106.71	865.723	-113.187
