"Spectrum X(f) of voice coil displacement"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[mm]"	"Frequency [Hz]"	"[mm]"	"Frequency [Hz]"	"[mm]"
		736.816	6.83446e-005	736.816	5.24654e-005
		736.816	5.24654e-005	736.816	5.24654e-005
				736.816	5.24654e-005
		738.281	5.13219e-005	738.281	3.40794e-005
		738.281	3.40794e-005	738.281	3.40794e-005
				738.281	3.40794e-005
		739.746	4.84057e-005	739.746	2.67934e-005
		739.746	2.67934e-005	739.746	2.67934e-005
				739.746	2.67934e-005
				741.211	4.69801e-005
				741.211	4.69801e-005
				741.211	4.69801e-005
				742.676	8.82054e-005
				742.676	8.82054e-005
				742.676	8.82054e-005
744.141	0.000107468			744.141	8.83492e-005
744.141	8.83492e-005			744.141	8.83492e-005
				744.141	8.83492e-005
				745.605	4.15491e-005
				745.605	4.15491e-005
				745.605	4.15491e-005
		747.07	5.26737e-005	747.07	4.04226e-005
		747.07	4.04226e-005	747.07	4.04226e-005
				747.07	4.04226e-005
				748.535	6.10662e-005
				748.535	6.10662e-005
				748.535	6.10662e-005
				750	5.33986e-005
				750	5.33986e-005
				750	5.33986e-005
		751.465	3.79387e-005	751.465	2.95915e-005
		751.465	2.95915e-005	751.465	2.95915e-005
				751.465	2.95915e-005
		752.93	4.39069e-005	752.93	4.0841e-005
		752.93	4.0841e-005	752.93	4.0841e-005
				752.93	4.0841e-005
				754.395	3.48662e-005
				754.395	3.48662e-005
				754.395	3.48662e-005
				755.859	4.27059e-005
				755.859	4.27059e-005
				755.859	4.27059e-005
				757.324	4.64977e-005
				757.324	4.64977e-005
				757.324	4.64977e-005
				758.789	4.41402e-005
				758.789	4.41402e-005
				758.789	4.41402e-005
		760.254	4.21853e-005	760.254	3.14906e-005
		760.254	3.14906e-005	760.254	3.14906e-005
				760.254	3.14906e-005
				761.719	6.1811e-005
				761.719	6.1811e-005
				761.719	6.1811e-005
		763.184	3.74639e-005	763.184	2.66263e-005
		763.184	2.66263e-005	763.184	2.66263e-005
				763.184	2.66263e-005
		764.648	7.15402e-005	764.648	3.68961e-005
		764.648	3.68961e-005	764.648	3.68961e-005
				764.648	3.68961e-005
766.113	6.47061e-005			766.113	1.86508e-005
766.113	1.86508e-005			766.113	1.86508e-005
				766.113	1.86508e-005
		767.578	9.12823e-005	767.578	2.28638e-005
		767.578	2.28638e-005	767.578	2.28638e-005
				767.578	2.28638e-005
		769.043	9.61223e-005	769.043	7.3958e-005
		769.043	7.3958e-005	769.043	7.3958e-005
				769.043	7.3958e-005
		770.508	7.35842e-005	770.508	4.76105e-005
		770.508	4.76105e-005	770.508	4.76105e-005
				770.508	4.76105e-005
				771.973	4.93042e-005
				771.973	4.93042e-005
				771.973	4.93042e-005
				773.438	7.12451e-005
				773.438	7.12451e-005
				773.438	7.12451e-005
				774.902	4.03437e-005
				774.902	4.03437e-005
				774.902	4.03437e-005
		776.367	9.52682e-005	776.367	4.07522e-005
		776.367	4.07522e-005	776.367	4.07522e-005
				776.367	4.07522e-005
		777.832	2.0935e-005	777.832	8.39176e-006
		777.832	8.39176e-006	777.832	8.39176e-006
				777.832	8.39176e-006
				779.297	5.73636e-005
				779.297	5.73636e-005
				779.297	5.73636e-005
				780.762	2.24666e-005
				780.762	2.24666e-005
				780.762	2.24666e-005
				782.227	6.49893e-005
				782.227	6.49893e-005
				782.227	6.49893e-005
		783.691	6.45079e-005	783.691	6.21921e-006
		783.691	6.21921e-006	783.691	6.21921e-006
				783.691	6.21921e-006
				785.156	4.54698e-005
				785.156	4.54698e-005
				785.156	4.54698e-005
				786.621	6.25548e-005
				786.621	6.25548e-005
				786.621	6.25548e-005
788.086	4.13053e-005			788.086	2.60366e-005
788.086	2.60366e-005			788.086	2.60366e-005
				788.086	2.60366e-005
				789.551	8.10952e-005
				789.551	8.10952e-005
				789.551	8.10952e-005
				791.016	4.70723e-005
				791.016	4.70723e-005
				791.016	4.70723e-005
				792.48	3.60447e-005
				792.48	3.60447e-005
				792.48	3.60447e-005
				793.945	3.61126e-005
				793.945	3.61126e-005
				793.945	3.61126e-005
				795.41	0.00010768
				795.41	0.00010768
				795.41	0.00010768
				796.875	7.08192e-005
				796.875	7.08192e-005
				796.875	7.08192e-005
		798.34	4.90433e-005	798.34	2.36578e-005
		798.34	2.36578e-005	798.34	2.36578e-005
				798.34	2.36578e-005
		799.805	4.95027e-005	799.805	1.00001e-005
		799.805	1.00001e-005	799.805	1.00001e-005
				799.805	1.00001e-005
		801.27	3.13011e-005	801.27	1.74906e-005
		801.27	1.74906e-005	801.27	1.74906e-005
				801.27	1.74906e-005
		802.734	9.73527e-005	802.734	2.89303e-005
		802.734	2.89303e-005	802.734	2.89303e-005
				802.734	2.89303e-005
				804.199	3.7638e-005
				804.199	3.7638e-005
				804.199	3.7638e-005
				805.664	7.53424e-005
				805.664	7.53424e-005
				805.664	7.53424e-005
		807.129	2.18139e-005	807.129	1.00935e-005
		807.129	1.00935e-005	807.129	1.00935e-005
				807.129	1.00935e-005
		808.594	5.65498e-005	808.594	3.64802e-005
		808.594	3.64802e-005	808.594	3.64802e-005
				808.594	3.64802e-005
				810.059	5.9225e-005
				810.059	5.9225e-005
				810.059	5.9225e-005
				811.523	3.44389e-005
				811.523	3.44389e-005
				811.523	3.44389e-005
		812.988	6.52226e-005	812.988	2.25735e-005
		812.988	2.25735e-005	812.988	2.25735e-005
				812.988	2.25735e-005
		814.453	5.80191e-005	814.453	1.00876e-005
		814.453	1.00876e-005	814.453	1.00876e-005
				814.453	1.00876e-005
				815.918	4.21969e-005
				815.918	4.21969e-005
				815.918	4.21969e-005
				817.383	1.55647e-005
				817.383	1.55647e-005
				817.383	1.55647e-005
		818.848	3.56757e-005	818.848	1.8076e-005
		818.848	1.8076e-005	818.848	1.8076e-005
				818.848	1.8076e-005
				820.313	8.63026e-005
				820.313	8.63026e-005
				820.313	8.63026e-005
		821.777	3.9009e-005	821.777	3.063e-005
		821.777	3.063e-005	821.777	3.063e-005
				821.777	3.063e-005
				823.242	8.16969e-005
				823.242	8.16969e-005
				823.242	8.16969e-005
		824.707	4.59032e-005	824.707	1.75743e-005
		824.707	1.75743e-005	824.707	1.75743e-005
				824.707	1.75743e-005
		826.172	5.10508e-005	826.172	3.53657e-005
		826.172	3.53657e-005	826.172	3.53657e-005
				826.172	3.53657e-005
		827.637	6.49597e-005	827.637	3.63819e-005
		827.637	3.63819e-005	827.637	3.63819e-005
				827.637	3.63819e-005
				829.102	7.10228e-005
				829.102	7.10228e-005
				829.102	7.10228e-005
				830.566	3.3195e-005
				830.566	3.3195e-005
				830.566	3.3195e-005
				832.031	4.95237e-005
				832.031	4.95237e-005
				832.031	4.95237e-005
		833.496	7.05316e-005	833.496	4.38296e-006
		833.496	4.38296e-006	833.496	4.38296e-006
				833.496	4.38296e-006
834.961	7.01822e-005			834.961	2.08734e-005
834.961	2.08734e-005			834.961	2.08734e-005
				834.961	2.08734e-005
		836.426	2.99104e-005	836.426	2.0606e-005
		836.426	2.0606e-005	836.426	2.0606e-005
				836.426	2.0606e-005
		837.891	3.73439e-005	837.891	3.12779e-005
		837.891	3.12779e-005	837.891	3.12779e-005
				837.891	3.12779e-005
				839.355	7.8062e-005
				839.355	7.8062e-005
				839.355	7.8062e-005
		840.82	6.70926e-005	840.82	3.00718e-005
		840.82	3.00718e-005	840.82	3.00718e-005
				840.82	3.00718e-005
				842.285	5.59006e-005
				842.285	5.59006e-005
				842.285	5.59006e-005
				843.75	1.97312e-005
				843.75	1.97312e-005
				843.75	1.97312e-005
		845.215	6.56368e-005	845.215	2.11592e-005
		845.215	2.11592e-005	845.215	2.11592e-005
				845.215	2.11592e-005
		846.68	5.18006e-005	846.68	3.2093e-005
		846.68	3.2093e-005	846.68	3.2093e-005
				846.68	3.2093e-005
				848.145	5.8241e-005
				848.145	5.8241e-005
				848.145	5.8241e-005
				849.609	5.26604e-005
				849.609	5.26604e-005
				849.609	5.26604e-005
		851.074	5.59306e-005	851.074	1.3857e-005
		851.074	1.3857e-005	851.074	1.3857e-005
				851.074	1.3857e-005
		852.539	4.93139e-005	852.539	2.94843e-005
		852.539	2.94843e-005	852.539	2.94843e-005
				852.539	2.94843e-005
		854.004	4.66391e-005	854.004	3.10738e-005
		854.004	3.10738e-005	854.004	3.10738e-005
				854.004	3.10738e-005
				855.469	4.50603e-005
				855.469	4.50603e-005
				855.469	4.50603e-005
				856.934	3.27538e-005
				856.934	3.27538e-005
				856.934	3.27538e-005
				858.398	8.25393e-005
				858.398	8.25393e-005
				858.398	8.25393e-005
				859.863	3.35191e-005
				859.863	3.35191e-005
				859.863	3.35191e-005
		861.328	5.22307e-005	861.328	3.05302e-005
		861.328	3.05302e-005	861.328	3.05302e-005
				861.328	3.05302e-005
				862.793	3.45598e-005
				862.793	3.45598e-005
				862.793	3.45598e-005
				864.258	2.05305e-005
				864.258	2.05305e-005
				864.258	2.05305e-005
		865.723	5.0685e-005	865.723	4.77641e-006
		865.723	4.77641e-006	865.723	4.77641e-006
				865.723	4.77641e-006
				867.188	4.88384e-005
				867.188	4.88384e-005
				867.188	4.88384e-005
		868.652	4.30108e-005	868.652	3.81245e-005
		868.652	3.81245e-005	868.652	3.81245e-005
				868.652	3.81245e-005
		870.117	5.57155e-005	870.117	4.88209e-005
		870.117	4.88209e-005	870.117	4.88209e-005
				870.117	4.88209e-005
		871.582	2.90532e-005	871.582	2.61943e-005
		871.582	2.61943e-005	871.582	2.61943e-005
				871.582	2.61943e-005
				873.047	5.89191e-005
				873.047	5.89191e-005
				873.047	5.89191e-005
		874.512	5.38112e-005	874.512	3.43729e-005
		874.512	3.43729e-005	874.512	3.43729e-005
				874.512	3.43729e-005
		875.977	9.30015e-005	875.977	2.76925e-005
		875.977	2.76925e-005	875.977	2.76925e-005
				875.977	2.76925e-005
				877.441	7.72694e-005
				877.441	7.72694e-005
				877.441	7.72694e-005
				878.906	4.49976e-005
				878.906	4.49976e-005
				878.906	4.49976e-005
		880.371	0.000110918	880.371	1.47494e-005
		880.371	1.47494e-005	880.371	1.47494e-005
				880.371	1.47494e-005
		881.836	4.3931e-005	881.836	2.53088e-005
		881.836	2.53088e-005	881.836	2.53088e-005
				881.836	2.53088e-005
		883.301	4.92332e-005	883.301	3.5638e-005
		883.301	3.5638e-005	883.301	3.5638e-005
				883.301	3.5638e-005
884.766	7.01319e-005			884.766	1.10501e-005
884.766	1.10501e-005			884.766	1.10501e-005
				884.766	1.10501e-005
				886.23	5.50505e-005
				886.23	5.50505e-005
				886.23	5.50505e-005
				887.695	3.63155e-005
				887.695	3.63155e-005
				887.695	3.63155e-005
				889.16	7.23464e-005
				889.16	7.23464e-005
				889.16	7.23464e-005
		890.625	5.95941e-005	890.625	4.60783e-005
		890.625	4.60783e-005	890.625	4.60783e-005
				890.625	4.60783e-005
				892.09	5.9437e-005
				892.09	5.9437e-005
				892.09	5.9437e-005
		893.555	3.15862e-005	893.555	3.08024e-005
		893.555	3.08024e-005	893.555	3.08024e-005
				893.555	3.08024e-005
				895.02	4.82458e-005
				895.02	4.82458e-005
				895.02	4.82458e-005
		896.484	4.33742e-005	896.484	2.73831e-005
		896.484	2.73831e-005	896.484	2.73831e-005
				896.484	2.73831e-005
				897.949	9.35465e-005
				897.949	9.35465e-005
				897.949	9.35465e-005
				899.414	1.88169e-005
				899.414	1.88169e-005
				899.414	1.88169e-005
				900.879	6.91078e-005
				900.879	6.91078e-005
				900.879	6.91078e-005
		902.344	4.47432e-005	902.344	2.17205e-005
		902.344	2.17205e-005	902.344	2.17205e-005
				902.344	2.17205e-005
		903.809	4.46212e-005	903.809	3.66218e-005
		903.809	3.66218e-005	903.809	3.66218e-005
				903.809	3.66218e-005
				905.273	4.48911e-005
				905.273	4.48911e-005
				905.273	4.48911e-005
		906.738	4.79531e-005	906.738	5.07064e-006
		906.738	5.07064e-006	906.738	5.07064e-006
				906.738	5.07064e-006
		908.203	3.91447e-005	908.203	1.7345e-005
		908.203	1.7345e-005	908.203	1.7345e-005
				908.203	1.7345e-005
				909.668	7.15127e-005
				909.668	7.15127e-005
				909.668	7.15127e-005
				911.133	4.84589e-005
				911.133	4.84589e-005
				911.133	4.84589e-005
				912.598	3.00257e-005
				912.598	3.00257e-005
				912.598	3.00257e-005
		914.063	6.2803e-005	914.063	3.23725e-005
		914.063	3.23725e-005	914.063	3.23725e-005
				914.063	3.23725e-005
				915.527	3.5941e-005
				915.527	3.5941e-005
				915.527	3.5941e-005
				916.992	3.73933e-005
				916.992	3.73933e-005
				916.992	3.73933e-005
				918.457	2.60992e-005
				918.457	2.60992e-005
				918.457	2.60992e-005
		919.922	6.42512e-005	919.922	3.39965e-005
		919.922	3.39965e-005	919.922	3.39965e-005
				919.922	3.39965e-005
		921.387	6.95913e-005	921.387	5.3548e-005
		921.387	5.3548e-005	921.387	5.3548e-005
				921.387	5.3548e-005
				922.852	4.04706e-005
				922.852	4.04706e-005
				922.852	4.04706e-005
				924.316	3.40464e-005
				924.316	3.40464e-005
				924.316	3.40464e-005
		925.781	4.65437e-005	925.781	4.06685e-005
		925.781	4.06685e-005	925.781	4.06685e-005
				925.781	4.06685e-005
		927.246	5.06346e-005	927.246	2.15599e-005
		927.246	2.15599e-005	927.246	2.15599e-005
				927.246	2.15599e-005
				928.711	7.10383e-005
				928.711	7.10383e-005
				928.711	7.10383e-005
		930.176	3.16631e-005	930.176	2.35215e-005
		930.176	2.35215e-005	930.176	2.35215e-005
				930.176	2.35215e-005
		931.641	4.57525e-005	931.641	2.24259e-005
		931.641	2.24259e-005	931.641	2.24259e-005
				931.641	2.24259e-005
		933.105	4.77442e-005	933.105	2.56191e-005
		933.105	2.56191e-005	933.105	2.56191e-005
				933.105	2.56191e-005
				934.57	7.24546e-005
				934.57	7.24546e-005
				934.57	7.24546e-005
		936.035	6.45779e-005	936.035	4.87067e-005
		936.035	4.87067e-005	936.035	4.87067e-005
				936.035	4.87067e-005
				937.5	2.20079e-005
				937.5	2.20079e-005
				937.5	2.20079e-005
		938.965	4.67143e-005	938.965	3.58165e-005
		938.965	3.58165e-005	938.965	3.58165e-005
				938.965	3.58165e-005
		940.43	4.95043e-005	940.43	4.01962e-005
		940.43	4.01962e-005	940.43	4.01962e-005
				940.43	4.01962e-005
				941.895	2.71398e-005
				941.895	2.71398e-005
				941.895	2.71398e-005
		943.359	5.68611e-005	943.359	2.56997e-005
		943.359	2.56997e-005	943.359	2.56997e-005
				943.359	2.56997e-005
		944.824	6.03249e-005	944.824	5.09748e-005
		944.824	5.09748e-005	944.824	5.09748e-005
				944.824	5.09748e-005
		946.289	5.27838e-005	946.289	4.51409e-005
		946.289	4.51409e-005	946.289	4.51409e-005
				946.289	4.51409e-005
				947.754	5.04374e-005
				947.754	5.04374e-005
				947.754	5.04374e-005
		949.219	3.865e-005	949.219	2.44835e-005
		949.219	2.44835e-005	949.219	2.44835e-005
				949.219	2.44835e-005
		950.684	4.12823e-005	950.684	9.37291e-006
		950.684	9.37291e-006	950.684	9.37291e-006
				950.684	9.37291e-006
				952.148	3.4276e-005
				952.148	3.4276e-005
				952.148	3.4276e-005
		953.613	2.90819e-005	953.613	2.39528e-005
		953.613	2.39528e-005	953.613	2.39528e-005
				953.613	2.39528e-005
				955.078	4.49154e-005
				955.078	4.49154e-005
				955.078	4.49154e-005
				956.543	3.70017e-005
				956.543	3.70017e-005
				956.543	3.70017e-005
		958.008	4.81647e-005	958.008	3.10513e-005
		958.008	3.10513e-005	958.008	3.10513e-005
				958.008	3.10513e-005
		959.473	4.22477e-005	959.473	3.39623e-006
		959.473	3.39623e-006	959.473	3.39623e-006
				959.473	3.39623e-006
		960.938	2.70906e-005	960.938	1.9403e-005
		960.938	1.9403e-005	960.938	1.9403e-005
				960.938	1.9403e-005
		962.402	3.99072e-005	962.402	1.18991e-005
		962.402	1.18991e-005	962.402	1.18991e-005
				962.402	1.18991e-005
		963.867	4.53444e-005	963.867	4.40885e-005
		963.867	4.40885e-005	963.867	4.40885e-005
				963.867	4.40885e-005
965.332	3.51371e-005			965.332	1.14994e-005
965.332	1.14994e-005			965.332	1.14994e-005
				965.332	1.14994e-005
				966.797	5.03701e-005
				966.797	5.03701e-005
				966.797	5.03701e-005
				968.262	4.83329e-005
				968.262	4.83329e-005
				968.262	4.83329e-005
				969.727	5.46631e-005
				969.727	5.46631e-005
				969.727	5.46631e-005
		971.191	2.5091e-005	971.191	1.62517e-005
		971.191	1.62517e-005	971.191	1.62517e-005
				971.191	1.62517e-005
				972.656	5.93623e-005
				972.656	5.93623e-005
				972.656	5.93623e-005
		974.121	2.6681e-005	974.121	2.39653e-005
		974.121	2.39653e-005	974.121	2.39653e-005
				974.121	2.39653e-005
				975.586	2.59767e-005
				975.586	2.59767e-005
				975.586	2.59767e-005
		977.051	2.23689e-005	977.051	1.79136e-005
		977.051	1.79136e-005	977.051	1.79136e-005
				977.051	1.79136e-005
		978.516	2.62627e-005	978.516	3.74892e-006
		978.516	3.74892e-006	978.516	3.74892e-006
				978.516	3.74892e-006
		979.98	2.20664e-005	979.98	1.42779e-005
		979.98	1.42779e-005	979.98	1.42779e-005
				979.98	1.42779e-005
		981.445	1.1854e-005	981.445	1.06201e-005
		981.445	1.06201e-005	981.445	1.06201e-005
				981.445	1.06201e-005
		982.91	3.76683e-005	982.91	2.49092e-005
		982.91	2.49092e-005	982.91	2.49092e-005
				982.91	2.49092e-005
				984.375	5.18683e-005
				984.375	5.18683e-005
				984.375	5.18683e-005
		985.84	1.3262e-005	985.84	7.24196e-006
		985.84	7.24196e-006	985.84	7.24196e-006
				985.84	7.24196e-006
		987.305	5.41053e-005	987.305	2.81622e-005
		987.305	2.81622e-005	987.305	2.81622e-005
				987.305	2.81622e-005
				988.77	1.2286e-005
				988.77	1.2286e-005
				988.77	1.2286e-005
		990.234	2.01149e-005	990.234	6.94293e-006
		990.234	6.94293e-006	990.234	6.94293e-006
				990.234	6.94293e-006
				991.699	9.41498e-005
				991.699	9.41498e-005
				991.699	9.41498e-005
				993.164	2.38739e-005
				993.164	2.38739e-005
				993.164	2.38739e-005
		994.629	2.56554e-005	994.629	1.58047e-005
		994.629	1.58047e-005	994.629	1.58047e-005
				994.629	1.58047e-005
		996.094	4.03543e-005	996.094	3.74502e-005
		996.094	3.74502e-005	996.094	3.74502e-005
				996.094	3.74502e-005
		997.559	5.27952e-005	997.559	1.93359e-005
		997.559	1.93359e-005	997.559	1.93359e-005
				997.559	1.93359e-005
		999.023	6.48613e-005	999.023	4.74249e-005
		999.023	4.74249e-005	999.023	4.74249e-005
				999.023	4.74249e-005
				1000.49	3.99196e-005
				1000.49	3.99196e-005
				1000.49	3.99196e-005
		1001.95	6.11706e-005	1001.95	6.0081e-005
		1001.95	6.0081e-005	1001.95	6.0081e-005
				1001.95	6.0081e-005
				1003.42	2.4192e-005
				1003.42	2.4192e-005
				1003.42	2.4192e-005
				1004.88	4.13739e-005
				1004.88	4.13739e-005
				1004.88	4.13739e-005
				1006.35	6.13086e-005
				1006.35	6.13086e-005
				1006.35	6.13086e-005
				1007.81	2.02494e-005
				1007.81	2.02494e-005
				1007.81	2.02494e-005
		1009.28	2.43916e-005	1009.28	2.13657e-005
		1009.28	2.13657e-005	1009.28	2.13657e-005
				1009.28	2.13657e-005
				1010.74	3.48238e-005
				1010.74	3.48238e-005
				1010.74	3.48238e-005
				1012.21	7.10113e-005
				1012.21	7.10113e-005
				1012.21	7.10113e-005
				1013.67	5.11389e-005
				1013.67	5.11389e-005
				1013.67	5.11389e-005
				1015.14	2.70343e-005
				1015.14	2.70343e-005
				1015.14	2.70343e-005
		1016.6	5.6776e-005	1016.6	1.32561e-005
		1016.6	1.32561e-005	1016.6	1.32561e-005
				1016.6	1.32561e-005
				1018.07	6.8529e-005
				1018.07	6.8529e-005
				1018.07	6.8529e-005
				1019.53	6.75303e-005
				1019.53	6.75303e-005
				1019.53	6.75303e-005
		1021	5.38002e-005	1021	3.58724e-005
		1021	3.58724e-005	1021	3.58724e-005
				1021	3.58724e-005
1022.46	7.94025e-005			1022.46	2.50118e-005
1022.46	2.50118e-005			1022.46	2.50118e-005
				1022.46	2.50118e-005
				1023.93	4.99245e-005
				1023.93	4.99245e-005
				1023.93	4.99245e-005
				1025.39	5.55045e-005
				1025.39	5.55045e-005
				1025.39	5.55045e-005
				1026.86	6.75009e-005
				1026.86	6.75009e-005
				1026.86	6.75009e-005
				1028.32	6.28843e-005
				1028.32	6.28843e-005
				1028.32	6.28843e-005
				1029.79	1.17752e-005
				1029.79	1.17752e-005
				1029.79	1.17752e-005
				1031.25	5.12128e-005
				1031.25	5.12128e-005
				1031.25	5.12128e-005
		1032.71	2.30206e-005	1032.71	1.64336e-005
		1032.71	1.64336e-005	1032.71	1.64336e-005
				1032.71	1.64336e-005
				1034.18	3.43337e-005
				1034.18	3.43337e-005
				1034.18	3.43337e-005
				1035.64	8.13841e-005
				1035.64	8.13841e-005
				1035.64	8.13841e-005
		1037.11	5.15962e-005	1037.11	2.99426e-005
		1037.11	2.99426e-005	1037.11	2.99426e-005
				1037.11	2.99426e-005
				1038.57	9.16861e-005
				1038.57	9.16861e-005
				1038.57	9.16861e-005
		1040.04	3.71677e-005	1040.04	3.586e-005
		1040.04	3.586e-005	1040.04	3.586e-005
				1040.04	3.586e-005
				1041.5	7.14549e-005
				1041.5	7.14549e-005
				1041.5	7.14549e-005
		1042.97	7.88332e-005	1042.97	7.52955e-005
		1042.97	7.52955e-005	1042.97	7.52955e-005
				1042.97	7.52955e-005
				1044.43	2.38646e-005
				1044.43	2.38646e-005
				1044.43	2.38646e-005
				1045.9	4.79748e-005
				1045.9	4.79748e-005
				1045.9	4.79748e-005
		1047.36	3.36079e-005	1047.36	2.79361e-005
		1047.36	2.79361e-005	1047.36	2.79361e-005
				1047.36	2.79361e-005
				1048.83	4.02667e-005
				1048.83	4.02667e-005
				1048.83	4.02667e-005
		1050.29	8.22054e-005	1050.29	2.08445e-006
		1050.29	2.08445e-006	1050.29	2.08445e-006
				1050.29	2.08445e-006
				1051.76	2.96021e-005
				1051.76	2.96021e-005
				1051.76	2.96021e-005
		1053.22	4.668e-005	1053.22	2.97053e-005
		1053.22	2.97053e-005	1053.22	2.97053e-005
				1053.22	2.97053e-005
				1054.69	4.04502e-005
				1054.69	4.04502e-005
				1054.69	4.04502e-005
				1056.15	6.46272e-005
				1056.15	6.46272e-005
				1056.15	6.46272e-005
		1057.62	2.4559e-005	1057.62	2.13781e-005
		1057.62	2.13781e-005	1057.62	2.13781e-005
				1057.62	2.13781e-005
		1059.08	4.39509e-005	1059.08	4.2279e-005
		1059.08	4.2279e-005	1059.08	4.2279e-005
				1059.08	4.2279e-005
				1060.55	3.98794e-005
				1060.55	3.98794e-005
				1060.55	3.98794e-005
		1062.01	3.36025e-005	1062.01	2.29216e-005
		1062.01	2.29216e-005	1062.01	2.29216e-005
				1062.01	2.29216e-005
		1063.48	2.59379e-005	1063.48	1.56834e-005
		1063.48	1.56834e-005	1063.48	1.56834e-005
				1063.48	1.56834e-005
				1064.94	3.76748e-005
				1064.94	3.76748e-005
				1064.94	3.76748e-005
		1066.41	6.98118e-005	1066.41	2.68459e-005
		1066.41	2.68459e-005	1066.41	2.68459e-005
				1066.41	2.68459e-005
				1067.87	3.13196e-005
				1067.87	3.13196e-005
				1067.87	3.13196e-005
				1069.34	2.24026e-005
				1069.34	2.24026e-005
				1069.34	2.24026e-005
		1070.8	8.30886e-005	1070.8	1.7396e-005
		1070.8	1.7396e-005	1070.8	1.7396e-005
				1070.8	1.7396e-005
				1072.27	4.3896e-005
				1072.27	4.3896e-005
				1072.27	4.3896e-005
		1073.73	5.45926e-005	1073.73	4.76233e-005
		1073.73	4.76233e-005	1073.73	4.76233e-005
				1073.73	4.76233e-005
				1075.2	4.48226e-005
				1075.2	4.48226e-005
				1075.2	4.48226e-005
		1076.66	5.85507e-005	1076.66	4.32513e-005
		1076.66	4.32513e-005	1076.66	4.32513e-005
				1076.66	4.32513e-005
		1078.13	4.10736e-005	1078.13	3.03607e-005
		1078.13	3.03607e-005	1078.13	3.03607e-005
				1078.13	3.03607e-005
				1079.59	2.07815e-005
				1079.59	2.07815e-005
				1079.59	2.07815e-005
		1081.05	5.69177e-005	1081.05	1.05074e-005
		1081.05	1.05074e-005	1081.05	1.05074e-005
				1081.05	1.05074e-005
1082.52	5.02082e-005			1082.52	3.12805e-005
1082.52	3.12805e-005			1082.52	3.12805e-005
				1082.52	3.12805e-005
		1083.98	1.66146e-005	1083.98	5.31709e-006
		1083.98	5.31709e-006	1083.98	5.31709e-006
				1083.98	5.31709e-006
		1085.45	1.52837e-005	1085.45	1.30619e-005
		1085.45	1.30619e-005	1085.45	1.30619e-005
				1085.45	1.30619e-005
		1086.91	4.67113e-005	1086.91	4.5258e-005
		1086.91	4.5258e-005	1086.91	4.5258e-005
				1086.91	4.5258e-005
		1088.38	3.53329e-005	1088.38	7.59466e-006
		1088.38	7.59466e-006	1088.38	7.59466e-006
				1088.38	7.59466e-006
		1089.84	6.27275e-005	1089.84	5.21979e-005
		1089.84	5.21979e-005	1089.84	5.21979e-005
				1089.84	5.21979e-005
		1091.31	1.55127e-005	1091.31	1.19635e-005
		1091.31	1.19635e-005	1091.31	1.19635e-005
				1091.31	1.19635e-005
				1092.77	3.48088e-005
				1092.77	3.48088e-005
				1092.77	3.48088e-005
		1094.24	3.88349e-005	1094.24	1.0488e-005
		1094.24	1.0488e-005	1094.24	1.0488e-005
				1094.24	1.0488e-005
				1095.7	6.2156e-005
				1095.7	6.2156e-005
				1095.7	6.2156e-005
		1097.17	2.12706e-005	1097.17	8.60961e-006
		1097.17	8.60961e-006	1097.17	8.60961e-006
				1097.17	8.60961e-006
		1098.63	1.58278e-005	1098.63	1.11502e-005
		1098.63	1.11502e-005	1098.63	1.11502e-005
				1098.63	1.11502e-005
				1100.1	3.12741e-005
				1100.1	3.12741e-005
				1100.1	3.12741e-005
		1101.56	5.15217e-005	1101.56	2.00627e-005
		1101.56	2.00627e-005	1101.56	2.00627e-005
				1101.56	2.00627e-005
				1103.03	4.92036e-005
				1103.03	4.92036e-005
				1103.03	4.92036e-005
				1104.49	3.47241e-005
				1104.49	3.47241e-005
				1104.49	3.47241e-005
				1105.96	3.07223e-005
				1105.96	3.07223e-005
				1105.96	3.07223e-005
				1107.42	3.89862e-005
				1107.42	3.89862e-005
				1107.42	3.89862e-005
				1108.89	1.80946e-005
				1108.89	1.80946e-005
				1108.89	1.80946e-005
		1110.35	3.78587e-005	1110.35	2.58388e-005
		1110.35	2.58388e-005	1110.35	2.58388e-005
				1110.35	2.58388e-005
				1111.82	3.17967e-005
				1111.82	3.17967e-005
				1111.82	3.17967e-005
		1113.28	3.76345e-005	1113.28	3.55663e-005
		1113.28	3.55663e-005	1113.28	3.55663e-005
				1113.28	3.55663e-005
1114.75	2.79503e-005			1114.75	2.36436e-005
1114.75	2.36436e-005			1114.75	2.36436e-005
				1114.75	2.36436e-005
				1116.21	3.58828e-005
				1116.21	3.58828e-005
				1116.21	3.58828e-005
		1117.68	3.87909e-005	1117.68	1.70849e-005
		1117.68	1.70849e-005	1117.68	1.70849e-005
				1117.68	1.70849e-005
		1119.14	5.16436e-005	1119.14	1.0128e-005
		1119.14	1.0128e-005	1119.14	1.0128e-005
				1119.14	1.0128e-005
		1120.61	3.00678e-005	1120.61	6.06209e-006
		1120.61	6.06209e-006	1120.61	6.06209e-006
				1120.61	6.06209e-006
				1122.07	5.10063e-005
				1122.07	5.10063e-005
				1122.07	5.10063e-005
		1123.54	1.85119e-005	1123.54	1.35482e-005
		1123.54	1.35482e-005	1123.54	1.35482e-005
				1123.54	1.35482e-005
				1125	5.18579e-005
