"Spectrum I(f) of current at speaker terminals"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"
		342.773	-103.699	342.773	-115.413
		342.773	-115.413	342.773	-115.413
				342.773	-115.413
		344.238	-105.303	344.238	-109.702
		344.238	-109.702	344.238	-109.702
				344.238	-109.702
		345.703	-101.508	345.703	-108.968
		345.703	-108.968	345.703	-108.968
				345.703	-108.968
		347.168	-102.182	347.168	-119.226
		347.168	-119.226	347.168	-119.226
				347.168	-119.226
				348.633	-110.327
				348.633	-110.327
				348.633	-110.327
		350.098	-101.586	350.098	-115.67
		350.098	-115.67	350.098	-115.67
				350.098	-115.67
351.563	-55.1552			351.563	-113.312
351.563	-113.312			351.563	-113.312
				351.563	-113.312
		353.027	-106.423	353.027	-116.795
		353.027	-116.795	353.027	-116.795
				353.027	-116.795
				354.492	-109.33
				354.492	-109.33
				354.492	-109.33
		355.957	-104.88	355.957	-118.248
		355.957	-118.248	355.957	-118.248
				355.957	-118.248
		357.422	-98.3503	357.422	-118.591
		357.422	-118.591	357.422	-118.591
				357.422	-118.591
		358.887	-99.3517	358.887	-117.567
		358.887	-117.567	358.887	-117.567
				358.887	-117.567
		360.352	-101.373	360.352	-113.423
		360.352	-113.423	360.352	-113.423
				360.352	-113.423
361.816	-55.2078			361.816	-111.67
361.816	-111.67			361.816	-111.67
				361.816	-111.67
		363.281	-99.3775	363.281	-117.109
		363.281	-117.109	363.281	-117.109
				363.281	-117.109
				364.746	-106.92
				364.746	-106.92
				364.746	-106.92
		366.211	-100.032	366.211	-129.26
		366.211	-129.26	366.211	-129.26
				366.211	-129.26
		367.676	-106.029	367.676	-120.198
		367.676	-120.198	367.676	-120.198
				367.676	-120.198
		369.141	-100.766	369.141	-106.229
		369.141	-106.229	369.141	-106.229
				369.141	-106.229
		370.605	-107.997	370.605	-125.494
		370.605	-125.494	370.605	-125.494
				370.605	-125.494
372.07	-55.2011			372.07	-110.141
372.07	-110.141			372.07	-110.141
				372.07	-110.141
				373.535	-109.344
				373.535	-109.344
				373.535	-109.344
