"Spectrum X(f) of voice coil displacement"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[mm]"	"Frequency [Hz]"	"[mm]"	"Frequency [Hz]"	"[mm]"
		666.504	5.47791e-005	666.504	5.20521e-005
		666.504	5.20521e-005	666.504	5.20521e-005
				666.504	5.20521e-005
		667.969	7.63222e-005	667.969	6.37877e-005
		667.969	6.37877e-005	667.969	6.37877e-005
				667.969	6.37877e-005
				669.434	1.30389e-005
				669.434	1.30389e-005
				669.434	1.30389e-005
				670.898	6.94157e-005
				670.898	6.94157e-005
				670.898	6.94157e-005
				672.363	8.94893e-005
				672.363	8.94893e-005
				672.363	8.94893e-005
		673.828	7.46149e-005	673.828	8.69758e-006
		673.828	8.69758e-006	673.828	8.69758e-006
				673.828	8.69758e-006
		675.293	5.48273e-005	675.293	3.3108e-005
		675.293	3.3108e-005	675.293	3.3108e-005
				675.293	3.3108e-005
		676.758	8.30745e-005	676.758	2.23441e-005
		676.758	2.23441e-005	676.758	2.23441e-005
				676.758	2.23441e-005
				678.223	1.7616e-005
				678.223	1.7616e-005
				678.223	1.7616e-005
		679.688	9.11497e-005	679.688	7.86121e-005
		679.688	7.86121e-005	679.688	7.86121e-005
				679.688	7.86121e-005
				681.152	6.53664e-005
				681.152	6.53664e-005
				681.152	6.53664e-005
682.617	0.000144162			682.617	4.35827e-005
682.617	4.35827e-005			682.617	4.35827e-005
				682.617	4.35827e-005
		684.082	5.13831e-005	684.082	4.20082e-005
		684.082	4.20082e-005	684.082	4.20082e-005
				684.082	4.20082e-005
		685.547	3.34669e-005	685.547	1.36887e-005
		685.547	1.36887e-005	685.547	1.36887e-005
				685.547	1.36887e-005
		687.012	0.000133637	687.012	3.83543e-005
		687.012	3.83543e-005	687.012	3.83543e-005
				687.012	3.83543e-005
		688.477	7.1715e-005	688.477	3.86008e-005
		688.477	3.86008e-005	688.477	3.86008e-005
				688.477	3.86008e-005
		689.941	5.37639e-005	689.941	4.19709e-005
		689.941	4.19709e-005	689.941	4.19709e-005
				689.941	4.19709e-005
				691.406	8.39873e-005
				691.406	8.39873e-005
				691.406	8.39873e-005
		692.871	8.57994e-005	692.871	6.15643e-005
		692.871	6.15643e-005	692.871	6.15643e-005
				692.871	6.15643e-005
		694.336	5.44743e-005	694.336	6.69803e-006
		694.336	6.69803e-006	694.336	6.69803e-006
				694.336	6.69803e-006
		695.801	5.09949e-005	695.801	1.80645e-005
		695.801	1.80645e-005	695.801	1.80645e-005
				695.801	1.80645e-005
		697.266	9.28055e-005	697.266	3.02529e-005
		697.266	3.02529e-005	697.266	3.02529e-005
				697.266	3.02529e-005
		698.73	4.20109e-005	698.73	3.70687e-005
		698.73	3.70687e-005	698.73	3.70687e-005
				698.73	3.70687e-005
				700.195	4.8154e-005
				700.195	4.8154e-005
				700.195	4.8154e-005
701.66	0.00026296			701.66	5.75597e-005
701.66	5.75597e-005			701.66	5.75597e-005
				701.66	5.75597e-005
				703.125	5.34597e-005
				703.125	5.34597e-005
				703.125	5.34597e-005
		704.59	0.000117418	704.59	4.63572e-005
		704.59	4.63572e-005	704.59	4.63572e-005
				704.59	4.63572e-005
				706.055	3.91296e-005
				706.055	3.91296e-005
				706.055	3.91296e-005
		707.52	5.27655e-005	707.52	4.44161e-005
		707.52	4.44161e-005	707.52	4.44161e-005
				707.52	4.44161e-005
		708.984	6.38619e-005	708.984	6.17445e-005
		708.984	6.17445e-005	708.984	6.17445e-005
				708.984	6.17445e-005
				710.449	7.82999e-005
				710.449	7.82999e-005
				710.449	7.82999e-005
				711.914	8.59612e-005
				711.914	8.59612e-005
				711.914	8.59612e-005
				713.379	5.07306e-005
				713.379	5.07306e-005
				713.379	5.07306e-005
				714.844	5.76991e-005
				714.844	5.76991e-005
				714.844	5.76991e-005
		716.309	3.19649e-005	716.309	1.40242e-005
		716.309	1.40242e-005	716.309	1.40242e-005
				716.309	1.40242e-005
		717.773	3.13331e-005	717.773	2.34312e-005
		717.773	2.34312e-005	717.773	2.34312e-005
				717.773	2.34312e-005
		719.238	0.000128734	719.238	3.72654e-005
		719.238	3.72654e-005	719.238	3.72654e-005
				719.238	3.72654e-005
		720.703	3.69388e-005	720.703	2.234e-005
		720.703	2.234e-005	720.703	2.234e-005
				720.703	2.234e-005
		722.168	7.03531e-005	722.168	3.38276e-005
		722.168	3.38276e-005	722.168	3.38276e-005
				722.168	3.38276e-005
723.633	0.000223627			723.633	2.63941e-005
723.633	2.63941e-005			723.633	2.63941e-005
				723.633	2.63941e-005
		725.098	8.4736e-005	725.098	4.53846e-005
		725.098	4.53846e-005	725.098	4.53846e-005
				725.098	4.53846e-005
				726.563	7.89498e-005
				726.563	7.89498e-005
				726.563	7.89498e-005
		728.027	6.28261e-005	728.027	1.02786e-005
		728.027	1.02786e-005	728.027	1.02786e-005
				728.027	1.02786e-005
		729.492	4.78654e-005	729.492	3.89117e-005
		729.492	3.89117e-005	729.492	3.89117e-005
				729.492	3.89117e-005
		730.957	2.94459e-005	730.957	1.75121e-005
		730.957	1.75121e-005	730.957	1.75121e-005
				730.957	1.75121e-005
		732.422	0.00013933	732.422	3.52439e-005
		732.422	3.52439e-005	732.422	3.52439e-005
				732.422	3.52439e-005
		733.887	0.000101388	733.887	7.20265e-005
		733.887	7.20265e-005	733.887	7.20265e-005
				733.887	7.20265e-005
		735.352	5.38703e-005	735.352	2.55835e-005
		735.352	2.55835e-005	735.352	2.55835e-005
				735.352	2.55835e-005
		736.816	3.90449e-005	736.816	3.64121e-005
		736.816	3.64121e-005	736.816	3.64121e-005
				736.816	3.64121e-005
				738.281	0.000104106
				738.281	0.000104106
				738.281	0.000104106
				739.746	9.47004e-005
				739.746	9.47004e-005
				739.746	9.47004e-005
				741.211	4.11435e-005
				741.211	4.11435e-005
				741.211	4.11435e-005
				742.676	8.04833e-005
				742.676	8.04833e-005
				742.676	8.04833e-005
744.141	0.000161155			744.141	2.1413e-005
744.141	2.1413e-005			744.141	2.1413e-005
				744.141	2.1413e-005
		745.605	8.67207e-005	745.605	3.07177e-005
		745.605	3.07177e-005	745.605	3.07177e-005
				745.605	3.07177e-005
				747.07	4.20015e-005
				747.07	4.20015e-005
				747.07	4.20015e-005
		748.535	7.07723e-005	748.535	3.71182e-005
		748.535	3.71182e-005	748.535	3.71182e-005
				748.535	3.71182e-005
		750	6.04496e-005	750	5.65328e-005
		750	5.65328e-005	750	5.65328e-005
				750	5.65328e-005
		751.465	3.37331e-005	751.465	1.43718e-005
		751.465	1.43718e-005	751.465	1.43718e-005
				751.465	1.43718e-005
		752.93	9.02267e-005	752.93	5.51912e-005
		752.93	5.51912e-005	752.93	5.51912e-005
				752.93	5.51912e-005
				754.395	6.53227e-005
				754.395	6.53227e-005
				754.395	6.53227e-005
		755.859	0.000109868	755.859	2.88771e-005
		755.859	2.88771e-005	755.859	2.88771e-005
				755.859	2.88771e-005
				757.324	5.41813e-005
				757.324	5.41813e-005
				757.324	5.41813e-005
		758.789	6.44218e-005	758.789	2.01677e-005
		758.789	2.01677e-005	758.789	2.01677e-005
				758.789	2.01677e-005
		760.254	3.44699e-005	760.254	1.63356e-005
		760.254	1.63356e-005	760.254	1.63356e-005
				760.254	1.63356e-005
				761.719	6.34789e-005
				761.719	6.34789e-005
				761.719	6.34789e-005
		763.184	0.000113212	763.184	4.12332e-005
		763.184	4.12332e-005	763.184	4.12332e-005
				763.184	4.12332e-005
		764.648	6.53829e-005	764.648	6.45212e-006
		764.648	6.45212e-006	764.648	6.45212e-006
				764.648	6.45212e-006
766.113	7.72113e-005			766.113	2.96826e-005
766.113	2.96826e-005			766.113	2.96826e-005
				766.113	2.96826e-005
		767.578	2.65383e-005	767.578	1.29806e-005
		767.578	1.29806e-005	767.578	1.29806e-005
				767.578	1.29806e-005
				769.043	4.40932e-005
				769.043	4.40932e-005
				769.043	4.40932e-005
		770.508	7.07608e-005	770.508	3.1918e-005
		770.508	3.1918e-005	770.508	3.1918e-005
				770.508	3.1918e-005
		771.973	0.000102572	771.973	7.17323e-005
		771.973	7.17323e-005	771.973	7.17323e-005
				771.973	7.17323e-005
				773.438	7.0433e-005
				773.438	7.0433e-005
				773.438	7.0433e-005
		774.902	0.000137184	774.902	6.10822e-005
		774.902	6.10822e-005	774.902	6.10822e-005
				774.902	6.10822e-005
				776.367	3.86955e-005
				776.367	3.86955e-005
				776.367	3.86955e-005
				777.832	4.62119e-005
				777.832	4.62119e-005
				777.832	4.62119e-005
				779.297	5.97864e-005
				779.297	5.97864e-005
				779.297	5.97864e-005
		780.762	1.05221e-005	780.762	4.43478e-006
		780.762	4.43478e-006	780.762	4.43478e-006
				780.762	4.43478e-006
		782.227	7.92667e-005	782.227	4.5331e-005
		782.227	4.5331e-005	782.227	4.5331e-005
				782.227	4.5331e-005
		783.691	5.08993e-005	783.691	2.84104e-005
		783.691	2.84104e-005	783.691	2.84104e-005
				783.691	2.84104e-005
		785.156	2.70437e-005	785.156	1.47057e-005
		785.156	1.47057e-005	785.156	1.47057e-005
				785.156	1.47057e-005
		786.621	2.90503e-005	786.621	1.10618e-005
		786.621	1.10618e-005	786.621	1.10618e-005
				786.621	1.10618e-005
788.086	0.000113169			788.086	7.11798e-006
788.086	7.11798e-006			788.086	7.11798e-006
				788.086	7.11798e-006
		789.551	7.1215e-005	789.551	3.27758e-005
		789.551	3.27758e-005	789.551	3.27758e-005
				789.551	3.27758e-005
		791.016	0.000110443	791.016	3.62507e-005
		791.016	3.62507e-005	791.016	3.62507e-005
				791.016	3.62507e-005
		792.48	6.16632e-005	792.48	1.69768e-005
		792.48	1.69768e-005	792.48	1.69768e-005
				792.48	1.69768e-005
				793.945	5.45593e-005
				793.945	5.45593e-005
				793.945	5.45593e-005
				795.41	6.52221e-005
				795.41	6.52221e-005
				795.41	6.52221e-005
				796.875	4.37897e-005
				796.875	4.37897e-005
				796.875	4.37897e-005
		798.34	6.27239e-005	798.34	1.37159e-005
		798.34	1.37159e-005	798.34	1.37159e-005
				798.34	1.37159e-005
				799.805	0.000105314
				799.805	0.000105314
				799.805	0.000105314
		801.27	7.27666e-005	801.27	3.94093e-005
		801.27	3.94093e-005	801.27	3.94093e-005
				801.27	3.94093e-005
		802.734	7.04622e-005	802.734	4.23503e-005
		802.734	4.23503e-005	802.734	4.23503e-005
				802.734	4.23503e-005
				804.199	5.02638e-005
				804.199	5.02638e-005
				804.199	5.02638e-005
				805.664	0.000114754
				805.664	0.000114754
				805.664	0.000114754
				807.129	9.87708e-005
				807.129	9.87708e-005
				807.129	9.87708e-005
		808.594	6.09186e-005	808.594	3.7952e-005
		808.594	3.7952e-005	808.594	3.7952e-005
				808.594	3.7952e-005
				810.059	6.95164e-005
				810.059	6.95164e-005
				810.059	6.95164e-005
811.523	0.000148291			811.523	3.19307e-005
811.523	3.19307e-005			811.523	3.19307e-005
				811.523	3.19307e-005
		812.988	4.95199e-005	812.988	4.74202e-005
		812.988	4.74202e-005	812.988	4.74202e-005
				812.988	4.74202e-005
				814.453	5.26088e-005
				814.453	5.26088e-005
				814.453	5.26088e-005
				815.918	6.65196e-005
				815.918	6.65196e-005
				815.918	6.65196e-005
		817.383	5.17983e-005	817.383	2.51188e-005
		817.383	2.51188e-005	817.383	2.51188e-005
				817.383	2.51188e-005
		818.848	7.14859e-005	818.848	2.47285e-005
		818.848	2.47285e-005	818.848	2.47285e-005
				818.848	2.47285e-005
		820.313	9.57536e-005	820.313	5.19309e-005
		820.313	5.19309e-005	820.313	5.19309e-005
				820.313	5.19309e-005
				821.777	5.19507e-005
				821.777	5.19507e-005
				821.777	5.19507e-005
		823.242	5.10877e-005	823.242	4.80447e-005
		823.242	4.80447e-005	823.242	4.80447e-005
				823.242	4.80447e-005
		824.707	6.4439e-005	824.707	1.66561e-005
		824.707	1.66561e-005	824.707	1.66561e-005
				824.707	1.66561e-005
				826.172	3.24895e-005
				826.172	3.24895e-005
				826.172	3.24895e-005
		827.637	5.76526e-005	827.637	1.93016e-005
		827.637	1.93016e-005	827.637	1.93016e-005
				827.637	1.93016e-005
				829.102	6.45068e-005
				829.102	6.45068e-005
				829.102	6.45068e-005
				830.566	8.14257e-005
				830.566	8.14257e-005
				830.566	8.14257e-005
		832.031	9.88449e-005	832.031	3.48018e-005
		832.031	3.48018e-005	832.031	3.48018e-005
				832.031	3.48018e-005
		833.496	2.13982e-005	833.496	1.99202e-005
		833.496	1.99202e-005	833.496	1.99202e-005
				833.496	1.99202e-005
834.961	0.00017964			834.961	3.26664e-005
834.961	3.26664e-005			834.961	3.26664e-005
				834.961	3.26664e-005
		836.426	5.5465e-005	836.426	4.71116e-005
		836.426	4.71116e-005	836.426	4.71116e-005
				836.426	4.71116e-005
		837.891	0.000104915	837.891	4.12789e-005
		837.891	4.12789e-005	837.891	4.12789e-005
				837.891	4.12789e-005
		839.355	5.16987e-005	839.355	2.5647e-005
		839.355	2.5647e-005	839.355	2.5647e-005
				839.355	2.5647e-005
		840.82	8.39933e-005	840.82	2.78718e-005
		840.82	2.78718e-005	840.82	2.78718e-005
				840.82	2.78718e-005
		842.285	7.57682e-005	842.285	8.33612e-006
		842.285	8.33612e-006	842.285	8.33612e-006
				842.285	8.33612e-006
				843.75	6.43548e-005
				843.75	6.43548e-005
				843.75	6.43548e-005
				845.215	8.50175e-005
				845.215	8.50175e-005
				845.215	8.50175e-005
				846.68	5.87865e-005
				846.68	5.87865e-005
				846.68	5.87865e-005
		848.145	3.95948e-005	848.145	1.18359e-005
		848.145	1.18359e-005	848.145	1.18359e-005
				848.145	1.18359e-005
				849.609	3.81101e-005
				849.609	3.81101e-005
				849.609	3.81101e-005
		851.074	5.80004e-005	851.074	5.20779e-005
		851.074	5.20779e-005	851.074	5.20779e-005
				851.074	5.20779e-005
				852.539	7.53182e-005
				852.539	7.53182e-005
				852.539	7.53182e-005
		854.004	7.22775e-005	854.004	1.30817e-005
		854.004	1.30817e-005	854.004	1.30817e-005
				854.004	1.30817e-005
		855.469	5.72082e-005	855.469	5.10111e-005
		855.469	5.10111e-005	855.469	5.10111e-005
				855.469	5.10111e-005
		856.934	4.58889e-005	856.934	4.32316e-005
		856.934	4.32316e-005	856.934	4.32316e-005
				856.934	4.32316e-005
				858.398	4.42665e-005
				858.398	4.42665e-005
				858.398	4.42665e-005
				859.863	7.75635e-005
				859.863	7.75635e-005
				859.863	7.75635e-005
				861.328	2.64729e-005
				861.328	2.64729e-005
				861.328	2.64729e-005
				862.793	5.90909e-005
				862.793	5.90909e-005
				862.793	5.90909e-005
		864.258	5.66665e-005	864.258	3.36976e-005
		864.258	3.36976e-005	864.258	3.36976e-005
				864.258	3.36976e-005
				865.723	3.50126e-005
				865.723	3.50126e-005
				865.723	3.50126e-005
				867.188	2.618e-005
				867.188	2.618e-005
				867.188	2.618e-005
				868.652	7.81895e-005
				868.652	7.81895e-005
				868.652	7.81895e-005
				870.117	8.49575e-005
				870.117	8.49575e-005
				870.117	8.49575e-005
				871.582	6.33252e-005
				871.582	6.33252e-005
				871.582	6.33252e-005
		873.047	8.40035e-005	873.047	4.37431e-005
		873.047	4.37431e-005	873.047	4.37431e-005
				873.047	4.37431e-005
		874.512	4.84081e-005	874.512	1.35107e-005
		874.512	1.35107e-005	874.512	1.35107e-005
				874.512	1.35107e-005
		875.977	5.7168e-005	875.977	3.79713e-005
		875.977	3.79713e-005	875.977	3.79713e-005
				875.977	3.79713e-005
				877.441	5.94452e-005
				877.441	5.94452e-005
				877.441	5.94452e-005
		878.906	3.58094e-005	878.906	2.64335e-005
		878.906	2.64335e-005	878.906	2.64335e-005
				878.906	2.64335e-005
		880.371	2.40269e-005	880.371	1.41139e-005
		880.371	1.41139e-005	880.371	1.41139e-005
				880.371	1.41139e-005
				881.836	6.25175e-005
				881.836	6.25175e-005
				881.836	6.25175e-005
		883.301	8.18239e-005	883.301	2.91654e-005
		883.301	2.91654e-005	883.301	2.91654e-005
				883.301	2.91654e-005
884.766	6.81801e-005			884.766	2.77477e-005
884.766	2.77477e-005			884.766	2.77477e-005
				884.766	2.77477e-005
		886.23	2.63254e-005	886.23	2.14483e-005
		886.23	2.14483e-005	886.23	2.14483e-005
				886.23	2.14483e-005
		887.695	4.86195e-005	887.695	3.26146e-005
		887.695	3.26146e-005	887.695	3.26146e-005
				887.695	3.26146e-005
		889.16	3.57024e-005	889.16	1.41724e-005
		889.16	1.41724e-005	889.16	1.41724e-005
				889.16	1.41724e-005
				890.625	4.81603e-005
				890.625	4.81603e-005
				890.625	4.81603e-005
				892.09	7.16376e-005
				892.09	7.16376e-005
				892.09	7.16376e-005
		893.555	9.54518e-005	893.555	5.16208e-005
		893.555	5.16208e-005	893.555	5.16208e-005
				893.555	5.16208e-005
		895.02	3.76547e-005	895.02	3.60525e-005
		895.02	3.60525e-005	895.02	3.60525e-005
				895.02	3.60525e-005
				896.484	0.000111286
				896.484	0.000111286
				896.484	0.000111286
		897.949	0.00010373	897.949	2.12888e-005
		897.949	2.12888e-005	897.949	2.12888e-005
				897.949	2.12888e-005
		899.414	2.12061e-005	899.414	8.39554e-006
		899.414	8.39554e-006	899.414	8.39554e-006
				899.414	8.39554e-006
		900.879	6.4037e-005	900.879	4.95011e-005
		900.879	4.95011e-005	900.879	4.95011e-005
				900.879	4.95011e-005
				902.344	8.30312e-005
				902.344	8.30312e-005
				902.344	8.30312e-005
				903.809	2.61041e-005
				903.809	2.61041e-005
				903.809	2.61041e-005
				905.273	4.48251e-005
				905.273	4.48251e-005
				905.273	4.48251e-005
				906.738	6.77447e-005
				906.738	6.77447e-005
				906.738	6.77447e-005
				908.203	5.10771e-005
				908.203	5.10771e-005
				908.203	5.10771e-005
				909.668	8.63059e-005
				909.668	8.63059e-005
				909.668	8.63059e-005
911.133	7.13911e-005			911.133	1.6147e-005
911.133	1.6147e-005			911.133	1.6147e-005
				911.133	1.6147e-005
				912.598	6.59371e-005
				912.598	6.59371e-005
				912.598	6.59371e-005
		914.063	7.16056e-005	914.063	3.62387e-005
		914.063	3.62387e-005	914.063	3.62387e-005
				914.063	3.62387e-005
		915.527	2.82375e-005	915.527	1.13798e-005
		915.527	1.13798e-005	915.527	1.13798e-005
				915.527	1.13798e-005
				916.992	5.13548e-005
				916.992	5.13548e-005
				916.992	5.13548e-005
		918.457	5.93504e-005	918.457	5.26822e-005
		918.457	5.26822e-005	918.457	5.26822e-005
				918.457	5.26822e-005
				919.922	8.20192e-005
				919.922	8.20192e-005
				919.922	8.20192e-005
		921.387	3.35829e-005	921.387	2.75482e-005
		921.387	2.75482e-005	921.387	2.75482e-005
				921.387	2.75482e-005
		922.852	3.65439e-005	922.852	3.11645e-005
		922.852	3.11645e-005	922.852	3.11645e-005
				922.852	3.11645e-005
				924.316	2.92686e-005
				924.316	2.92686e-005
				924.316	2.92686e-005
		925.781	5.5178e-005	925.781	3.56908e-005
		925.781	3.56908e-005	925.781	3.56908e-005
				925.781	3.56908e-005
				927.246	6.10673e-005
				927.246	6.10673e-005
				927.246	6.10673e-005
		928.711	6.01924e-005	928.711	5.10975e-005
		928.711	5.10975e-005	928.711	5.10975e-005
				928.711	5.10975e-005
				930.176	4.06729e-005
				930.176	4.06729e-005
				930.176	4.06729e-005
				931.641	5.79248e-005
				931.641	5.79248e-005
				931.641	5.79248e-005
		933.105	7.19551e-005	933.105	1.27578e-005
		933.105	1.27578e-005	933.105	1.27578e-005
				933.105	1.27578e-005
		934.57	1.75032e-005	934.57	1.25249e-005
		934.57	1.25249e-005	934.57	1.25249e-005
				934.57	1.25249e-005
		936.035	7.94827e-005	936.035	1.12171e-005
		936.035	1.12171e-005	936.035	1.12171e-005
				936.035	1.12171e-005
937.5	0.000100831			937.5	5.47126e-005
937.5	5.47126e-005			937.5	5.47126e-005
				937.5	5.47126e-005
				938.965	2.26191e-005
				938.965	2.26191e-005
				938.965	2.26191e-005
		940.43	6.35911e-005	940.43	3.34385e-005
		940.43	3.34385e-005	940.43	3.34385e-005
				940.43	3.34385e-005
		941.895	7.44997e-005	941.895	1.73574e-005
		941.895	1.73574e-005	941.895	1.73574e-005
				941.895	1.73574e-005
		943.359	7.29384e-005	943.359	1.20515e-005
		943.359	1.20515e-005	943.359	1.20515e-005
				943.359	1.20515e-005
				944.824	5.56862e-005
				944.824	5.56862e-005
				944.824	5.56862e-005
				946.289	3.41572e-005
				946.289	3.41572e-005
				946.289	3.41572e-005
		947.754	5.45156e-005	947.754	3.71496e-005
		947.754	3.71496e-005	947.754	3.71496e-005
				947.754	3.71496e-005
		949.219	9.47708e-005	949.219	5.91789e-005
		949.219	5.91789e-005	949.219	5.91789e-005
				949.219	5.91789e-005
		950.684	8.29876e-005	950.684	6.49028e-005
		950.684	6.49028e-005	950.684	6.49028e-005
				950.684	6.49028e-005
		952.148	4.39035e-005	952.148	3.29026e-005
		952.148	3.29026e-005	952.148	3.29026e-005
				952.148	3.29026e-005
				953.613	7.99932e-005
				953.613	7.99932e-005
				953.613	7.99932e-005
				955.078	7.8576e-005
				955.078	7.8576e-005
				955.078	7.8576e-005
		956.543	6.08239e-005	956.543	4.81925e-005
		956.543	4.81925e-005	956.543	4.81925e-005
				956.543	4.81925e-005
		958.008	4.71888e-005	958.008	2.76033e-005
		958.008	2.76033e-005	958.008	2.76033e-005
				958.008	2.76033e-005
				959.473	6.99051e-005
				959.473	6.99051e-005
				959.473	6.99051e-005
		960.938	0.000105481	960.938	5.26451e-005
		960.938	5.26451e-005	960.938	5.26451e-005
				960.938	5.26451e-005
		962.402	7.75607e-005	962.402	1.9493e-005
		962.402	1.9493e-005	962.402	1.9493e-005
				962.402	1.9493e-005
				963.867	5.10513e-005
				963.867	5.10513e-005
				963.867	5.10513e-005
965.332	0.000111628			965.332	4.42594e-005
965.332	4.42594e-005			965.332	4.42594e-005
				965.332	4.42594e-005
				966.797	6.17311e-005
				966.797	6.17311e-005
				966.797	6.17311e-005
				968.262	5.07188e-005
				968.262	5.07188e-005
				968.262	5.07188e-005
		969.727	8.86832e-005	969.727	2.23231e-005
		969.727	2.23231e-005	969.727	2.23231e-005
				969.727	2.23231e-005
				971.191	4.81806e-005
				971.191	4.81806e-005
				971.191	4.81806e-005
		972.656	6.30071e-005	972.656	4.12468e-005
		972.656	4.12468e-005	972.656	4.12468e-005
				972.656	4.12468e-005
		974.121	3.36457e-005	974.121	2.53838e-005
		974.121	2.53838e-005	974.121	2.53838e-005
				974.121	2.53838e-005
		975.586	2.40738e-005	975.586	1.48226e-005
		975.586	1.48226e-005	975.586	1.48226e-005
				975.586	1.48226e-005
		977.051	4.22195e-005	977.051	1.34764e-005
		977.051	1.34764e-005	977.051	1.34764e-005
				977.051	1.34764e-005
				978.516	3.4791e-005
				978.516	3.4791e-005
				978.516	3.4791e-005
				979.98	3.6849e-005
				979.98	3.6849e-005
				979.98	3.6849e-005
		981.445	3.31647e-005	981.445	2.05819e-005
		981.445	2.05819e-005	981.445	2.05819e-005
				981.445	2.05819e-005
		982.91	5.94937e-005	982.91	4.70163e-005
		982.91	4.70163e-005	982.91	4.70163e-005
				982.91	4.70163e-005
		984.375	5.24018e-005	984.375	4.56704e-005
		984.375	4.56704e-005	984.375	4.56704e-005
				984.375	4.56704e-005
				985.84	3.32876e-005
				985.84	3.32876e-005
				985.84	3.32876e-005
		987.305	6.81365e-005	987.305	2.59752e-005
		987.305	2.59752e-005	987.305	2.59752e-005
				987.305	2.59752e-005
		988.77	3.43155e-005	988.77	2.46627e-005
		988.77	2.46627e-005	988.77	2.46627e-005
				988.77	2.46627e-005
		990.234	6.11771e-005	990.234	2.61805e-005
		990.234	2.61805e-005	990.234	2.61805e-005
				990.234	2.61805e-005
				991.699	4.91675e-005
				991.699	4.91675e-005
				991.699	4.91675e-005
993.164	8.20791e-005			993.164	4.99201e-005
993.164	4.99201e-005			993.164	4.99201e-005
				993.164	4.99201e-005
				994.629	4.0958e-005
				994.629	4.0958e-005
				994.629	4.0958e-005
		996.094	8.09191e-005	996.094	5.15974e-005
		996.094	5.15974e-005	996.094	5.15974e-005
				996.094	5.15974e-005
		997.559	6.07792e-005	997.559	1.57786e-005
		997.559	1.57786e-005	997.559	1.57786e-005
				997.559	1.57786e-005
		999.023	5.17794e-005	999.023	3.44233e-005
		999.023	3.44233e-005	999.023	3.44233e-005
				999.023	3.44233e-005
				1000.49	6.99022e-005
				1000.49	6.99022e-005
				1000.49	6.99022e-005
		1001.95	0.00010597	1001.95	3.6054e-005
		1001.95	3.6054e-005	1001.95	3.6054e-005
				1001.95	3.6054e-005
		1003.42	1.92977e-005	1003.42	4.12628e-006
		1003.42	4.12628e-006	1003.42	4.12628e-006
				1003.42	4.12628e-006
				1004.88	5.39313e-005
				1004.88	5.39313e-005
				1004.88	5.39313e-005
		1006.35	5.13744e-005	1006.35	1.5012e-005
		1006.35	1.5012e-005	1006.35	1.5012e-005
				1006.35	1.5012e-005
		1007.81	8.77288e-005	1007.81	3.05689e-005
		1007.81	3.05689e-005	1007.81	3.05689e-005
				1007.81	3.05689e-005
				1009.28	4.03138e-005
				1009.28	4.03138e-005
				1009.28	4.03138e-005
		1010.74	2.80445e-005	1010.74	1.81987e-005
		1010.74	1.81987e-005	1010.74	1.81987e-005
				1010.74	1.81987e-005
				1012.21	9.19133e-005
				1012.21	9.19133e-005
				1012.21	9.19133e-005
				1013.67	2.61464e-005
				1013.67	2.61464e-005
				1013.67	2.61464e-005
		1015.14	3.3397e-005	1015.14	1.18318e-005
		1015.14	1.18318e-005	1015.14	1.18318e-005
				1015.14	1.18318e-005
		1016.6	5.74517e-005	1016.6	1.67573e-005
		1016.6	1.67573e-005	1016.6	1.67573e-005
				1016.6	1.67573e-005
		1018.07	7.52135e-005	1018.07	2.81555e-005
		1018.07	2.81555e-005	1018.07	2.81555e-005
				1018.07	2.81555e-005
		1019.53	2.62775e-005	1019.53	1.40321e-005
		1019.53	1.40321e-005	1019.53	1.40321e-005
				1019.53	1.40321e-005
		1021	4.15266e-005	1021	2.68526e-005
		1021	2.68526e-005	1021	2.68526e-005
				1021	2.68526e-005
1022.46	0.000117361			1022.46	1.55995e-005
1022.46	1.55995e-005			1022.46	1.55995e-005
				1022.46	1.55995e-005
		1023.93	6.30589e-005	1023.93	5.24174e-005
		1023.93	5.24174e-005	1023.93	5.24174e-005
				1023.93	5.24174e-005
				1025.39	4.87233e-005
				1025.39	4.87233e-005
				1025.39	4.87233e-005
				1026.86	3.95224e-005
				1026.86	3.95224e-005
				1026.86	3.95224e-005
				1028.32	5.22105e-005
				1028.32	5.22105e-005
				1028.32	5.22105e-005
				1029.79	3.96277e-005
				1029.79	3.96277e-005
				1029.79	3.96277e-005
		1031.25	4.75284e-005	1031.25	4.52137e-005
		1031.25	4.52137e-005	1031.25	4.52137e-005
				1031.25	4.52137e-005
				1032.71	0.000112791
				1032.71	0.000112791
				1032.71	0.000112791
				1034.18	8.2983e-005
				1034.18	8.2983e-005
				1034.18	8.2983e-005
		1035.64	3.80043e-005	1035.64	3.65302e-005
		1035.64	3.65302e-005	1035.64	3.65302e-005
				1035.64	3.65302e-005
		1037.11	5.07632e-005	1037.11	3.65488e-005
		1037.11	3.65488e-005	1037.11	3.65488e-005
				1037.11	3.65488e-005
		1038.57	3.25536e-005	1038.57	1.08998e-005
		1038.57	1.08998e-005	1038.57	1.08998e-005
				1038.57	1.08998e-005
				1040.04	3.37598e-005
				1040.04	3.37598e-005
				1040.04	3.37598e-005
				1041.5	3.42026e-005
				1041.5	3.42026e-005
				1041.5	3.42026e-005
				1042.97	3.1091e-005
				1042.97	3.1091e-005
				1042.97	3.1091e-005
				1044.43	4.14317e-005
				1044.43	4.14317e-005
				1044.43	4.14317e-005
		1045.9	5.25411e-005	1045.9	1.04488e-005
		1045.9	1.04488e-005	1045.9	1.04488e-005
