"Spectrum I(f) of current at speaker terminals"					
"Signal lines"		"Noise + Distortions"		"Noise floor"	
"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"	"Frequency [Hz]"	"[dB]   0 dB = 1 A"
87.8906	-42.1671			87.8906	-113.742
87.8906	-113.742			87.8906	-113.742
				87.8906	-113.742
		89.3555	-79.2458	89.3555	-117.225
		89.3555	-117.225	89.3555	-117.225
				89.3555	-117.225
90.8203	-41.5783			90.8203	-116.546
90.8203	-116.546			90.8203	-116.546
				90.8203	-116.546
92.2852	-41.6638			92.2852	-115.746
92.2852	-115.746			92.2852	-115.746
				92.2852	-115.746
		93.75	-77.404	93.75	-112.278
		93.75	-112.278	93.75	-112.278
				93.75	-112.278
95.2148	-41.5178			95.2148	-111.461
95.2148	-111.461			95.2148	-111.461
				95.2148	-111.461
		96.6797	-85.4849	96.6797	-103.884
		96.6797	-103.884	96.6797	-103.884
				96.6797	-103.884
98.1445	-41.3703			98.1445	-108.961
98.1445	-108.961			98.1445	-108.961
				98.1445	-108.961
		99.6094	-75.746	99.6094	-107.565
		99.6094	-107.565	99.6094	-107.565
				99.6094	-107.565
101.074	-40.8872			101.074	-115.394
101.074	-115.394			101.074	-115.394
				101.074	-115.394
		102.539	-77.3048	102.539	-113.519
		102.539	-113.519	102.539	-113.519
				102.539	-113.519
104.004	-40.8546			104.004	-109.215
104.004	-109.215			104.004	-109.215
				104.004	-109.215
		105.469	-87.0306	105.469	-112.541
		105.469	-112.541	105.469	-112.541
				105.469	-112.541
106.934	-40.623			106.934	-115.493
106.934	-115.493			106.934	-115.493
				106.934	-115.493
		108.398	-84.5434	108.398	-110.959
		108.398	-110.959	108.398	-110.959
				108.398	-110.959
		109.863	-80.6074	109.863	-114.309
		109.863	-114.309	109.863	-114.309
				109.863	-114.309
111.328	-40.3407			111.328	-110.167
111.328	-110.167			111.328	-110.167
				111.328	-110.167
		112.793	-81.0548	112.793	-117.74
		112.793	-117.74	112.793	-117.74
				112.793	-117.74
114.258	-40.2376			114.258	-110.908
114.258	-110.908			114.258	-110.908
				114.258	-110.908
		115.723	-82.9375	115.723	-123.283
		115.723	-123.283	115.723	-123.283
				115.723	-123.283
117.188	-40.0373			117.188	-119.114
117.188	-119.114			117.188	-119.114
				117.188	-119.114
		118.652	-88.8503	118.652	-112.707
		118.652	-112.707	118.652	-112.707
				118.652	-112.707
120.117	-40.0002			120.117	-108.599
120.117	-108.599			120.117	-108.599
				120.117	-108.599
		121.582	-81.2027	121.582	-108.138
		121.582	-108.138	121.582	-108.138
				121.582	-108.138
		123.047	-83.7218	123.047	-112.28
		123.047	-112.28	123.047	-112.28
				123.047	-112.28
124.512	-39.7431			124.512	-119.224
124.512	-119.224			124.512	-119.224
				124.512	-119.224
		125.977	-85.1479	125.977	-125.675
		125.977	-125.675	125.977	-125.675
				125.977	-125.675
127.441	-39.6836			127.441	-107.702
127.441	-107.702			127.441	-107.702
				127.441	-107.702
		128.906	-87.8325	128.906	-108.899
		128.906	-108.899	128.906	-108.899
				128.906	-108.899
		130.371	-80.7484	130.371	-116.265
		130.371	-116.265	130.371	-116.265
				130.371	-116.265
131.836	-39.564			131.836	-112.566
131.836	-112.566			131.836	-112.566
				131.836	-112.566
		133.301	-101.235	133.301	-114.49
		133.301	-114.49	133.301	-114.49
				133.301	-114.49
134.766	-39.4555			134.766	-106.17
134.766	-106.17			134.766	-106.17
				134.766	-106.17
		136.23	-84.4577	136.23	-117.981
		136.23	-117.981	136.23	-117.981
				136.23	-117.981
		137.695	-81.5122	137.695	-114.883
		137.695	-114.883	137.695	-114.883
				137.695	-114.883
139.16	-39.2722			139.16	-111.3
139.16	-111.3			139.16	-111.3
				139.16	-111.3
		140.625	-80.4506	140.625	-108.46
		140.625	-108.46	140.625	-108.46
				140.625	-108.46
		142.09	-84.1549	142.09	-111.092
		142.09	-111.092	142.09	-111.092
				142.09	-111.092
143.555	-39.178			143.555	-111.338
143.555	-111.338			143.555	-111.338
				143.555	-111.338
		145.02	-82.2173	145.02	-118.477
		145.02	-118.477	145.02	-118.477
				145.02	-118.477
		146.484	-83.6303	146.484	-112.399
		146.484	-112.399	146.484	-112.399
				146.484	-112.399
147.949	-39.0705			147.949	-119.275
147.949	-119.275			147.949	-119.275
				147.949	-119.275
		149.414	-100.442	149.414	-112.629
		149.414	-112.629	149.414	-112.629
				149.414	-112.629
		150.879	-83.7466	150.879	-138.526
		150.879	-138.526	150.879	-138.526
				150.879	-138.526
152.344	-38.9882			152.344	-105.011
152.344	-105.011			152.344	-105.011
				152.344	-105.011
		153.809	-86.7507	153.809	-109.169
		153.809	-109.169	153.809	-109.169
				153.809	-109.169
		155.273	-88.211	155.273	-113.299
		155.273	-113.299	155.273	-113.299
				155.273	-113.299
156.738	-38.8767			156.738	-109.456
156.738	-109.456			156.738	-109.456
				156.738	-109.456
		158.203	-87.9775	158.203	-109.735
		158.203	-109.735	158.203	-109.735
				158.203	-109.735
		159.668	-87.9398	159.668	-112.413
		159.668	-112.413	159.668	-112.413
				159.668	-112.413
161.133	-38.8484			161.133	-109.429
161.133	-109.429			161.133	-109.429
				161.133	-109.429
		162.598	-83.806	162.598	-115.728
		162.598	-115.728	162.598	-115.728
				162.598	-115.728
		164.063	-100.059	164.063	-113.273
		164.063	-113.273	164.063	-113.273
				164.063	-113.273
165.527	-38.7658			165.527	-110.278
165.527	-110.278			165.527	-110.278
				165.527	-110.278
		166.992	-92.8647	166.992	-127.135
		166.992	-127.135	166.992	-127.135
				166.992	-127.135
		168.457	-100.283	168.457	-115.781
		168.457	-115.781	168.457	-115.781
				168.457	-115.781
169.922	-38.7118			169.922	-115.528
169.922	-115.528			169.922	-115.528
				169.922	-115.528
		171.387	-96.1937	171.387	-109.046
		171.387	-109.046	171.387	-109.046
				171.387	-109.046
		172.852	-93.4535	172.852	-105.341
		172.852	-105.341	172.852	-105.341
				172.852	-105.341
		174.316	-92.2612	174.316	-112.604
		174.316	-112.604	174.316	-112.604
				174.316	-112.604
175.781	-38.6343			175.781	-110.652
175.781	-110.652			175.781	-110.652
				175.781	-110.652
		177.246	-94.3034	177.246	-126.398
		177.246	-126.398	177.246	-126.398
				177.246	-126.398
		178.711	-105.571	178.711	-119.923
		178.711	-119.923	178.711	-119.923
				178.711	-119.923
180.176	-38.6061			180.176	-124.658
180.176	-124.658			180.176	-124.658
				180.176	-124.658
		181.641	-87.8211	181.641	-111.729
		181.641	-111.729	181.641	-111.729
				181.641	-111.729
		183.105	-89.4422	183.105	-123.957
		183.105	-123.957	183.105	-123.957
				183.105	-123.957
		184.57	-94.7225	184.57	-110.87
		184.57	-110.87	184.57	-110.87
				184.57	-110.87
186.035	-38.5527			186.035	-110.79
186.035	-110.79			186.035	-110.79
				186.035	-110.79
		187.5	-92.2097	187.5	-118.742
